product_id,product_name,category,brand,price,discount,rating,stock,weight_g,color,created_at,updated_at,is_deleted
P02693,Mouse,OFFICE,,3476.38,10,,,2547,white,2024-12-01 18:19:00,2024-10-09 10:03:28,1
P02694,mouse,office,dell,3237.66,0,5,8,,Red,2024-11-24 21:41:33,2024-07-27 17:13:38,0
P02695,,Accessories,GENERIC,4675.62,30,2,500,,,2024-10-25 02:44:54,2024-11-16 19:20:48,0
P02696,Keyboard,Accessories,Dell,4709.09,0,2,,2684,Red,2024-07-08 16:52:09,2024-04-11 10:21:45,0
P02697,Phone,ACCESSORIES,HP,2619.71,20,3,,,BLUE,2024-05-07 21:00:34,2024-02-08 16:11:49,0
P02698,Laptop,ELECTRONICS,apple,3992.54,10,2,454,4936,Blue,2024-07-18 06:41:18,2024-01-30 01:51:51,0
P02699,,office,hp,1553.1,10,,324,,White,2024-01-11 00:31:58,2024-03-22 10:31:48,0
P02700,Bag,Accessories,samsung,2660.89,0,1,,,Blue,2024-02-11 20:20:37,2024-07-14 09:58:17,0
P02701,Camera,Electronics,,3864.59,30,1,397,951,GREY,2024-01-30 19:53:11,2024-02-24 07:29:17,1
P02702,Mouse,GADGETS,hp,4509.55,0,4,,4088,Red,2024-08-08 01:07:38,2024-11-07 14:54:38,0
P02703,Bag,Office,hp,4571.02,10,2,98,,,2024-12-19 12:52:11,2024-04-25 06:08:58,1
P02704,Monitor,GADGETS,,665.17,30,3,278,,Blue,2024-04-30 09:30:09,2024-12-29 09:50:46,0
P02705,C@mer@,Electronics,Dell,4405.41,10,,157,,Red,2024-01-02 23:53:43,2024-11-29 03:33:47,0
P02706,BAG,Office,Samsung,2655.07,30,2,476,,,2024-02-11 07:43:14,2024-12-19 20:45:15,1
P02707,Laptop,ELECTRONICS,,2642.57,30,,66,,Grey,2024-11-09 15:44:04,2024-10-17 04:01:37,0
P02708,Mouse,Gadgets,HP,2975.46,50,3,,,white,2024-11-16 02:32:11,2024-05-24 18:33:01,1
P02709,LAPTOP,Accessories,DELL,3542.1,0,5,,2322,Grey,2024-07-04 05:33:00,2024-07-22 22:21:34,0
P02710,,Office,DELL,1171.92,10,5,265,2256,White,2024-12-01 03:45:12,2024-08-21 02:22:02,0
P02711,Keyboard,OFFICE,samsung,2881.78,30,,,,Black,2024-04-16 03:49:18,2024-03-31 11:42:35,0
P02712,B@g,Electronics,Dell,2855.87,0,3,173,,White,2024-08-28 22:09:34,2024-10-14 09:57:31,1
P02713,bag,Office,Sony,3504.14,20,3,,640,Grey,2024-11-25 18:27:38,2024-08-01 19:30:19,0
P02714,Keyboard,Office,,1816.2,0,4,,,RED,2024-12-01 07:59:22,2024-03-12 10:08:41,0
P02715,camera,office,Sony,257.21,10,1,110,4435,grey,2024-08-27 06:45:26,2024-03-01 19:43:08,0
P02716,Keybo@rd,,HP,2477.43,20,4,54,2775,,2024-02-21 15:15:16,2024-02-19 21:03:03,0
P02717,C@mer@,electronics,Generic,952.33,0,,220,,BLACK,2024-03-21 10:01:36,2024-10-30 15:58:12,1
P02718,Laptop,office,,3208.91,0,2,279,4932,Blue,2024-12-12 11:50:53,2024-06-25 13:54:07,0
P02719,Keybo@rd,,HP,1039.21,20,5,181,,red,2024-11-10 08:14:22,2024-06-01 00:12:39,0
P02720,B@g,,dell,3668.28,0,4,185,504,Red,2024-10-15 17:51:48,2024-02-10 12:32:50,1
P02721,Camera,OFFICE,APPLE,2246.14,30,4,456,600,Grey,2024-08-27 14:52:46,2024-09-09 09:40:44,0
P02722,Laptop,gadgets,Apple,2469.2,30,1,363,,White,2024-03-17 19:06:23,2024-05-28 02:28:50,0
P02723,Bag,ACCESSORIES,APPLE,2089.14,0,2,,,,2024-10-31 01:47:02,2024-04-16 14:53:57,0
P02724,Mouse,,,2555.04,10,3,393,2162,Black,2024-04-03 18:03:27,2024-06-12 01:52:57,1
P02725,T@blet,Office,HP,2294.06,10,2,,,RED,2024-02-26 17:28:45,2024-12-07 16:59:37,0
P02726,bag,Office,Generic,3973.7,10,4,178,868,white,2024-01-05 18:09:39,2024-08-06 14:35:23,0
P02727,Keybo@rd,ELECTRONICS,HP,2241.13,50,3,191,2124,Bl@ck,2024-08-07 14:31:09,2024-12-09 12:00:16,1
P02728,Laptop,G@dgets,HP,100,0,4,,,Grey,2024-04-24 06:42:15,2024-11-17 14:14:46,0
P02729,Tablet,Home,,162.77,0,2,265,,,2024-06-19 03:08:49,2024-01-09 02:05:18,0
P02730,Laptop,office,Apple,1154.87,20,2,,292,BLACK,2024-12-18 17:16:27,2024-10-19 09:45:50,1
P02731,Bag,gadgets,Dell,1657.83,10,5,,,Blue,2024-07-01 16:12:45,2024-07-29 09:21:35,1
P02732,Bag,,DELL,331.07,10,1,,,,2024-06-30 01:54:01,2024-11-22 02:43:11,1
P02733,LAPTOP,Electronics,sony,525.35,0,5,,2939,Blue,2024-11-21 14:01:21,2024-05-10 02:59:55,0
P02734,keyboard,ACCESSORIES,HP,4854.4,30,5,,4134,GREY,2024-10-28 13:11:52,2024-04-17 01:33:49,0
P02735,,GADGETS,S@msung,3863.22,0,3,,627,,2024-05-29 17:05:42,2024-07-14 00:56:43,0
P02736,,Office,Sony,3650.63,0,4,,,white,2024-11-30 03:18:05,2024-12-19 02:20:16,0
P02737,Keybo@rd,G@dgets,Dell,2302.02,0,3,,1579,white,2024-06-21 12:33:07,2024-03-05 19:13:47,0
P02738,Phone,Electronics,Generic,3207.88,0,4,,2753,White,2024-03-11 14:41:10,2024-08-12 19:47:20,0
P02739,Mouse,,,1338.19,0,,285,,Grey,2024-08-22 02:50:24,2024-11-15 08:11:19,0
P02740,Keyboard,,HP,541.59,50,3,32,,Blue,2024-12-10 02:16:22,2024-03-05 04:20:55,1
P02741,,Accessories,SONY,392.92,10,5,461,2444,GREY,2024-08-25 02:29:13,2024-07-24 06:14:26,0
P02742,Mouse,Home,Dell,4730.2,0,1,452,4978,Black,2024-05-23 10:26:23,2024-02-12 05:09:57,0
P02743,MONITOR,gadgets,Dell,3208.77,0,1,,284,Red,2024-07-13 13:44:27,2024-10-08 16:47:03,0
P02744,MONITOR,Office,Generic,2935.58,10,2,168,658,,2024-10-20 21:36:20,2024-10-10 17:25:10,1
P02745,TABLET,OFFICE,Apple,3711.65,50,5,,2182,RED,2024-02-05 06:09:04,2024-04-25 14:02:08,1
P02746,Tablet,HOME,Generic,4322.55,0,,,4643,Grey,2024-08-08 12:39:39,2024-07-12 13:37:45,0
P02747,laptop,Office,Dell,99.84,0,3,,,,2024-08-28 06:07:07,2024-06-28 13:42:48,0
P02748,phone,,Sony,4105.9,0,,52,,White,2024-05-02 02:49:30,2024-02-26 16:57:21,0
P02749,tablet,,Samsung,153.21,20,4,439,,,2024-06-19 02:13:54,2024-02-01 00:15:14,0
P02750,camera,Home,Samsung,2478.96,10,3,255,4032,black,2024-09-11 19:53:04,2024-12-04 16:02:10,0
P02751,Monitor,Home,APPLE,4333.45,30,,,,,2024-09-18 01:59:17,2024-11-08 06:25:01,0
P02752,Phone,Home,,3205.11,0,4,145,4037,,2024-02-21 02:13:31,2024-11-18 12:06:45,0
P02753,T@blet,HOME,Samsung,2229.08,10,4,,,Black,2024-10-10 18:42:44,2024-05-15 01:50:33,0
P02754,Monitor,,Samsung,87.79,50,5,59,881,Blue,2024-11-14 16:12:29,2024-12-29 20:08:05,0
P02755,Bag,Home,hp,4750.95,0,3,,2509,Black,2024-07-04 17:43:19,2024-06-04 18:09:10,1
P02756,Keyboard,Office,hp,3211.9,10,1,,,Black,2024-03-11 17:33:18,2024-04-19 14:25:07,0
P02757,bag,Electronics,,2216.94,20,2,,3626,White,2024-08-20 17:42:33,2024-10-23 18:19:14,1
P02758,laptop,HOME,Sony,895.92,20,,124,2370,White,2024-06-02 17:20:40,2024-03-29 12:29:03,0
P02759,,Gadgets,HP,2834.75,20,1,,2464,,2024-11-07 09:52:44,2024-10-15 05:27:26,0
P02760,Mouse,GADGETS,Sony,1044.57,10,1,290,4392,Blue,2024-02-15 11:05:49,2024-05-08 15:15:28,0
P02761,,Electronics,hp,1529.7,0,,,4175,Black,2024-11-07 12:39:45,2024-08-26 11:22:56,1
P02762,Monitor,Office,,70.04,10,2,,2353,,2024-11-17 05:37:39,2024-11-07 23:40:16,0
P02763,Phone,Electronics,samsung,2229.23,50,3,,3869,Blue,2024-10-21 09:23:18,2024-02-15 08:47:55,0
P02764,Keyboard,,,1715.29,20,1,293,2565,white,2024-01-09 16:05:57,2024-02-08 14:13:42,1
P02765,camera,OFFICE,Apple,2697.99,10,4,,,White,2024-08-17 14:36:25,2024-10-22 09:43:39,0
P02766,BAG,ACCESSORIES,HP,4551.19,20,4,15,347,White,2024-06-29 07:09:05,2024-01-23 14:28:02,1
P02767,Mouse,Electronics,Dell,3411.03,50,2,224,,Bl@ck,2024-03-24 00:08:32,2024-08-04 16:48:33,0
P02768,Mouse,Accessories,Samsung,279.57,50,4,4,,Grey,2024-07-19 03:58:23,2024-07-01 03:26:54,0
P02769,Bag,Home,Samsung,4679.31,0,2,232,2312,Black,2024-04-22 20:56:06,2024-07-31 05:53:55,0
P02770,Bag,Gadgets,Samsung,1969.02,30,4,245,854,,2024-04-16 09:13:44,2024-01-28 21:56:28,0
P02771,Phone,Accessories,Dell,843.51,50,3,,,Bl@ck,2024-01-13 08:26:43,2024-06-22 09:51:43,0
P02772,,G@dgets,S@msung,106.7,0,2,,371,White,2024-06-11 00:29:07,2024-01-18 04:49:30,1
P02773,BAG,Electronics,Apple,1784.73,10,1,,,white,2024-10-04 18:37:41,2024-09-06 20:01:21,0
P02774,,Electronics,apple,2206.89,0,3,,744,Grey,2024-03-23 06:56:42,2024-12-29 07:15:07,0
P02775,Keyboard,gadgets,SONY,2904.6,50,4,185,,White,2024-05-22 14:30:24,2024-03-16 16:39:48,1
P02776,Camera,,DELL,1367.75,50,3,244,,BLACK,2024-08-17 19:37:40,2024-07-28 19:33:25,1
P02777,Laptop,gadgets,HP,118.72,50,4,,436,grey,2024-05-31 06:50:33,2024-04-07 15:04:44,0
P02778,,Electronics,,1842.16,50,4,217,,Grey,2024-07-06 20:49:17,2024-01-22 08:28:53,1
P02779,Monitor,Electronics,,3014.51,50,4,,,Blue,2024-04-19 22:20:49,2024-08-01 19:08:42,0
P02780,Monitor,G@dgets,,629.64,30,3,,,,2024-08-28 19:04:42,2024-12-27 18:21:56,0
P02781,Keyboard,Home,SAMSUNG,604.45,10,3,,,Black,2024-01-28 15:07:53,2024-09-20 17:34:06,0
P02782,L@ptop,G@dgets,Sony,4262.77,10,2,485,,BLACK,2024-03-07 16:13:10,2024-04-06 17:59:17,0
P02783,Phone,Electronics,,3743.91,0,1,,4899,Bl@ck,2024-12-22 08:42:56,2024-11-14 01:11:41,0
P02784,Mouse,Office,Sony,3739.82,50,,,3423,Blue,2024-12-26 17:03:34,2024-04-07 17:28:56,0
P02785,Bag,accessories,Apple,3655.53,30,4,,4866,Red,2024-05-15 00:00:39,2024-08-01 22:09:23,1
P02786,Monitor,,Generic,4921.13,50,3,215,,Grey,2024-11-14 21:00:17,2024-08-16 07:28:32,0
P02787,B@g,Gadgets,apple,720.92,20,2,,,Red,2024-03-04 14:03:18,2024-01-22 22:43:38,0
P02788,Monitor,electronics,hp,3708.72,10,4,,,Red,2024-09-21 16:22:50,2024-11-28 01:39:21,0
P02789,Bag,Gadgets,Samsung,2277.76,20,1,18,4395,,2024-06-07 02:35:10,2024-10-24 07:36:35,0
P02790,Camera,office,Dell,3282.08,0,5,,,Black,2024-01-09 21:19:05,2024-07-06 17:42:38,0
P02791,Tablet,Electronics,Sony,269.96,30,5,,,RED,2024-09-30 17:20:18,2024-08-28 21:44:39,1
P02792,PHONE,electronics,,2415.95,50,5,,,GREY,2024-06-19 23:40:25,2024-07-21 08:01:16,1
P02793,Bag,Gadgets,HP,1484.15,0,1,,,Grey,2024-08-07 18:49:25,2024-10-28 19:58:23,0
P02794,laptop,Home,Apple,2755.56,50,,436,4806,Red,2024-02-02 13:29:34,2024-07-16 09:09:21,0
P02795,Camera,Office,Apple,2029.28,30,3,191,1069,Blue,2024-03-30 03:16:20,2024-09-08 16:59:30,0
P02796,KEYBOARD,ACCESSORIES,HP,4154.84,20,4,166,2017,,2024-11-13 03:16:17,2024-02-09 08:43:18,1
P02797,Phone,electronics,SONY,4012.87,20,3,,,Blue,2024-08-18 23:54:27,2024-09-22 10:25:33,1
P02798,laptop,,Dell,3200.35,0,5,,,Blue,2024-11-02 17:49:36,2024-04-23 00:41:52,1
P02799,B@g,,DELL,2044.61,0,1,143,,White,2024-02-01 14:50:06,2024-07-11 16:01:44,0
P02800,camera,Accessories,Dell,4048.12,0,4,310,1221,Grey,2024-02-15 06:27:04,2024-04-27 19:35:33,0
P02801,Bag,Accessories,Dell,71.79,0,4,18,,GREY,2024-05-26 23:56:42,2024-10-13 21:34:15,0
P02802,laptop,electronics,Apple,1385.71,10,,480,,,2024-11-15 10:50:51,2024-08-21 22:59:26,1
P02803,laptop,,Apple,4879.18,50,3,417,,White,2024-01-05 21:15:02,2024-02-22 18:05:19,0
P02804,CAMERA,Gadgets,,2632.4,50,5,273,,,2024-11-30 09:54:10,2024-10-12 02:12:46,0
P02805,mouse,Accessories,Dell,2621.26,50,3,,,WHITE,2024-09-08 13:03:41,2024-03-21 00:44:11,0
P02806,Phone,Electronics,HP,1805.93,50,,137,,white,2024-03-01 19:50:32,2024-03-14 16:50:38,0
P02807,Mouse,GADGETS,,1583.24,20,,,3539,Black,2024-11-13 15:45:09,2024-07-14 19:56:47,0
P02808,Monitor,Home,Dell,4939.32,10,3,256,3357,,2024-04-12 09:25:38,2024-12-28 01:35:32,0
P02809,Phone,,HP,754.81,20,,,589,BLACK,2024-10-27 10:14:03,2024-11-27 23:58:47,1
P02810,Mouse,Home,Dell,3416.09,0,3,,4923,BLACK,2024-10-08 23:26:23,2024-09-23 01:58:27,1
P02811,Keyboard,ACCESSORIES,HP,3453.58,30,1,103,,Red,2024-02-07 07:32:25,2024-05-09 02:59:52,0
P02812,Bag,G@dgets,Generic,2818.77,30,,193,,GREY,2024-12-17 22:51:14,2024-10-30 22:35:27,0
P02813,Camera,Electronics,dell,3781.42,50,4,,,Black,2024-11-14 12:39:03,2024-05-27 09:39:41,0
P02814,bag,GADGETS,sony,2476.39,0,3,141,,Grey,2024-08-20 15:47:42,2024-07-26 09:09:05,1
P02815,Camera,Accessories,HP,3452.19,30,,,,Grey,2024-06-10 16:01:25,2024-07-21 11:34:06,1
P02816,T@blet,HOME,,1857.8,30,2,,,Black,2024-09-25 10:17:13,2024-12-23 14:33:05,0
P02817,PHONE,office,SONY,905.36,20,,164,2654,WHITE,2024-08-26 23:17:45,2024-01-25 02:07:36,0
P02818,Bag,Accessories,samsung,1622.39,30,5,,,White,2024-02-27 08:01:06,2024-03-01 15:43:03,1
P02819,MONITOR,Electronics,Dell,3292.81,10,1,191,2017,Bl@ck,2024-02-05 14:26:23,2024-12-09 12:51:26,1
P02820,,Gadgets,Sony,1278.04,50,3,,,White,2024-10-28 00:21:13,2024-07-03 22:15:02,1
P02821,Bag,Office,,1085.73,50,2,,4538,BLUE,2024-02-14 06:54:21,2024-01-06 01:30:20,1
P02822,Phone,Office,,1430.71,20,,51,,Black,2024-09-06 21:34:40,2024-11-22 22:25:26,0
P02823,MOUSE,Office,Sony,1888.66,30,,305,,Grey,2024-05-05 10:38:47,2024-03-02 23:11:01,0
P02824,B@g,GADGETS,,1249.51,50,2,290,1146,Black,2024-11-04 08:00:35,2024-06-21 12:28:59,1
P02825,Laptop,Office,Sony,2970.59,30,4,,,Grey,2024-07-16 06:00:17,2024-03-30 09:12:54,0
P02826,Mouse,ACCESSORIES,S@msung,4974.49,0,2,,1861,,2024-01-21 16:49:10,2024-02-20 06:55:57,1
P02827,Camera,Home,Samsung,2796.64,10,4,,2329,Bl@ck,2024-07-03 20:08:53,2024-03-10 18:39:19,1
P02828,Keyboard,accessories,HP,995.54,0,,315,2002,blue,2024-04-17 19:34:09,2024-02-18 18:27:05,0
P02829,Bag,Gadgets,Dell,526.35,10,5,382,3641,,2024-06-01 00:03:41,2024-08-19 12:41:25,0
P02830,BAG,Home,Generic,3720.86,20,,,,,2024-04-13 21:27:49,2024-11-05 15:53:45,0
P02831,camera,Accessories,Dell,4412.62,10,1,,411,,2024-10-28 08:28:41,2024-01-01 20:29:23,0
P02832,keyboard,Gadgets,Generic,1076.3,30,3,,,,2024-11-23 04:44:45,2024-02-15 05:54:54,1
P02833,Laptop,Home,Apple,1599.72,50,1,186,1086,Blue,2024-02-06 21:10:02,2024-08-01 16:11:06,0
P02834,Laptop,Accessories,Dell,1628.56,10,3,340,1694,grey,2024-09-26 14:18:56,2024-12-08 14:23:12,0
P02835,Keybo@rd,Electronics,HP,1498.01,10,5,417,,white,2024-11-19 22:03:18,2024-12-23 16:04:49,0
P02836,Bag,Gadgets,Sony,4229.07,0,5,,3882,White,2024-03-07 03:34:22,2024-05-12 11:41:57,0
P02837,Phone,office,SONY,1410.85,30,,430,,Grey,2024-07-10 10:21:32,2024-12-22 13:42:59,0
P02838,T@blet,Electronics,APPLE,1553.57,0,5,,,Black,2024-04-16 04:27:53,2024-11-17 10:40:12,1
P02839,KEYBOARD,ELECTRONICS,Dell,190.67,20,4,295,4993,BLUE,2024-10-03 21:07:19,2024-05-23 09:00:17,0
P02840,mouse,Gadgets,Sony,4701.84,50,1,,3625,RED,2024-03-21 21:24:51,2024-12-17 08:26:24,0
P02841,Keybo@rd,Home,SAMSUNG,3713.13,10,,,,Black,2024-08-13 13:13:25,2024-10-31 23:54:26,1
P02842,Tablet,,,2407.16,0,3,310,3373,RED,2024-11-29 04:51:23,2024-10-14 01:02:55,0
P02843,Camera,Office,SAMSUNG,4211.62,50,4,401,,Red,2024-09-14 07:18:00,2024-04-04 02:44:06,0
P02844,Mouse,Gadgets,,3962.56,10,,,,White,2024-05-27 03:40:54,2024-06-12 19:08:42,0
P02845,,,Sony,4571.57,50,5,,,,2024-04-16 16:16:45,2024-01-01 21:52:58,1
P02846,,Electronics,APPLE,3916.49,0,,376,,WHITE,2024-07-07 09:18:49,2024-06-04 12:18:50,0
P02847,Phone,Accessories,HP,2367.95,0,5,,3592,Red,2024-06-19 19:19:16,2024-06-25 14:08:35,0
P02848,Mouse,,Sony,3695.76,20,5,,1409,Blue,2024-10-20 06:43:44,2024-09-18 20:07:01,0
P02849,Mouse,accessories,,871.51,10,2,,2198,red,2024-03-31 21:08:47,2024-02-03 03:41:24,0
P02850,,Office,Dell,1581.44,30,3,262,3391,Blue,2024-04-26 16:46:50,2024-03-23 21:22:57,0
P02851,Monitor,accessories,,3294.9,20,1,,,Red,2024-04-20 20:20:35,2024-03-27 11:36:20,1
P02852,,Office,,1625.13,0,,,,Black,2024-03-08 21:24:18,2024-03-16 01:52:10,0
P02853,,Home,Samsung,1198.08,30,5,18,,red,2024-01-21 07:52:33,2024-04-29 09:09:25,0
P02854,B@g,OFFICE,dell,744.44,20,4,235,3222,Blue,2024-12-08 16:01:24,2024-01-23 19:51:58,0
P02855,Phone,Office,SONY,3915.96,0,5,,345,Red,2024-01-29 05:03:18,2024-07-09 18:57:16,1
P02856,camera,gadgets,HP,1201.43,0,2,,4837,grey,2024-02-09 02:45:16,2024-09-22 00:47:11,1
P02857,keyboard,Office,,1363.46,20,,330,,red,2024-03-17 16:21:52,2024-06-25 15:48:56,0
P02858,,G@dgets,Samsung,572.76,50,,,,,2024-04-05 17:00:34,2024-03-24 13:21:52,0
P02859,,Accessories,,1990.71,0,3,494,,White,2024-06-19 12:12:14,2024-12-26 03:22:20,0
P02860,,,Generic,1212.29,20,2,,1310,White,2024-09-09 18:03:51,2024-06-29 15:59:04,0
P02861,Phone,Gadgets,Generic,4744.11,50,5,,1961,Black,2024-12-05 15:29:34,2024-01-24 04:37:36,0
P02862,Keyboard,Accessories,Sony,345.66,50,,83,,Blue,2024-05-14 18:46:12,2024-05-03 04:09:26,0
P02863,TABLET,home,apple,860.08,0,1,336,2723,White,2024-05-01 08:51:47,2024-03-28 21:33:58,0
P02864,Laptop,Home,Dell,2251.46,10,3,450,,,2024-10-04 07:59:30,2024-11-01 13:57:11,0
P02865,LAPTOP,Home,Dell,325.83,0,3,392,1774,White,2024-07-16 13:38:03,2024-08-29 01:10:41,1
P02866,phone,Gadgets,Generic,2490.29,20,3,42,,Blue,2024-12-08 14:40:57,2024-09-07 22:18:59,0
P02867,L@ptop,Home,HP,1187.7,10,,340,2889,Red,2024-08-23 21:06:28,2024-03-31 01:12:09,1
P02868,KEYBOARD,Office,,3516.72,20,5,80,4739,black,2024-12-30 15:05:26,2024-02-06 14:40:10,1
P02869,T@blet,OFFICE,GENERIC,3730.39,20,4,91,4098,Bl@ck,2024-02-15 01:32:50,2024-05-27 20:57:54,0
P02870,T@blet,ACCESSORIES,sony,949.7,0,1,,1868,BLUE,2024-12-19 12:41:31,2024-12-12 19:58:13,0
P02871,mouse,gadgets,HP,2632.4,50,2,,4159,Black,2024-06-29 01:32:25,2024-10-18 23:29:09,0
P02872,Laptop,Home,Dell,370.52,30,3,,2318,RED,2024-08-03 05:47:00,2024-04-21 14:26:58,0
P02873,PHONE,ELECTRONICS,APPLE,3984.03,0,5,47,,White,2024-08-26 12:55:15,2024-09-30 11:58:20,0
P02874,,,Sony,4818.94,20,4,,2014,Black,2024-07-02 03:25:51,2024-06-21 16:40:23,0
P02875,monitor,Office,GENERIC,2182.72,0,2,278,,WHITE,2024-02-04 13:32:15,2024-07-24 06:49:41,0
P02876,LAPTOP,accessories,Generic,2591.12,20,3,,,Grey,2024-05-04 19:41:45,2024-11-20 00:51:43,0
P02877,Mouse,Home,Apple,694.84,20,5,404,,RED,2024-05-05 16:26:13,2024-03-09 04:05:37,0
P02878,CAMERA,Office,Dell,3908.14,50,4,334,,Blue,2024-03-16 14:11:41,2024-11-26 07:54:59,0
P02879,Tablet,G@dgets,HP,1477.18,30,5,,,White,2024-11-27 06:11:51,2024-02-09 11:01:56,0
P02880,Mouse,Gadgets,HP,4699.62,0,4,,,Grey,2024-06-19 07:41:44,2024-07-28 20:40:00,1
P02881,mouse,,GENERIC,2858.28,30,3,352,762,Grey,2024-10-05 02:35:36,2024-10-17 01:09:08,0
P02882,,Electronics,,4444.09,50,1,,,Grey,2024-07-11 12:14:32,2024-01-30 20:47:10,0
P02883,keyboard,Accessories,HP,674.64,30,,163,3739,Grey,2024-01-23 16:57:26,2024-12-12 03:35:43,0
P02884,C@mer@,electronics,SONY,528.14,10,5,,2927,Black,2024-06-14 00:53:23,2024-12-05 21:33:32,1
P02885,Monitor,ACCESSORIES,HP,3551.12,10,2,,,Black,2024-06-12 23:44:16,2024-01-06 22:10:44,1
P02886,bag,office,HP,3149.24,0,5,,,,2024-03-03 04:33:37,2024-01-23 10:26:05,1
P02887,T@blet,HOME,,1558.71,30,5,,,RED,2024-10-19 16:33:40,2024-11-27 06:59:19,0
P02888,LAPTOP,Accessories,Samsung,4400.13,0,2,169,,Black,2024-02-10 17:46:17,2024-05-17 19:08:05,0
P02889,Phone,office,Dell,429.58,50,5,,,Red,2024-08-04 20:38:54,2024-04-06 14:03:50,1
P02890,laptop,ACCESSORIES,Generic,4711.09,50,1,,2417,Bl@ck,2024-11-17 19:23:49,2024-03-14 16:48:21,0
P02891,KEYBOARD,,Sony,888.13,0,1,,,,2024-01-23 07:24:32,2024-01-02 06:08:27,0
P02892,Monitor,Accessories,,4661.37,30,2,,,White,2024-01-09 05:15:33,2024-12-22 06:45:24,0
P02893,CAMERA,,samsung,1368.73,10,5,30,,Grey,2024-11-12 23:06:02,2024-01-24 07:33:49,0
P02894,monitor,Accessories,HP,2484.67,20,4,,3347,Blue,2024-03-02 15:48:39,2024-09-07 04:19:14,0
P02895,,,Generic,1897.54,0,1,,4804,RED,2024-02-19 23:05:10,2024-06-27 16:12:07,0
P02896,Keyboard,Accessories,samsung,1737.59,20,5,,1900,Blue,2024-10-26 07:05:24,2024-08-03 10:55:47,1
P02897,laptop,,dell,3223.72,0,2,468,,,2024-03-14 23:29:23,2024-02-19 20:00:13,0
P02898,TABLET,ELECTRONICS,Dell,3636.05,0,5,,3132,Red,2024-10-22 19:15:06,2024-04-18 22:15:47,0
P02899,Tablet,Accessories,Apple,1937.75,30,4,366,,Red,2024-06-17 16:36:38,2024-02-25 14:13:41,0
P02900,Mouse,Accessories,samsung,4217.21,30,,,2777,BLUE,2024-08-17 05:06:47,2024-04-28 21:42:16,0
P02901,Keyboard,Gadgets,DELL,708.78,30,5,399,,Black,2024-02-24 15:25:20,2024-12-25 13:35:41,1
P02902,Laptop,G@dgets,apple,220.73,0,1,32,,Red,2024-05-04 05:36:25,2024-11-20 15:39:22,0
P02903,Monitor,Accessories,HP,2621.46,50,1,,3677,Blue,2024-05-10 05:45:19,2024-06-05 00:16:19,0
P02904,Keybo@rd,HOME,Generic,4867.57,30,3,,4518,Grey,2024-04-06 08:05:17,2024-02-12 22:34:06,0
P02905,Mouse,,GENERIC,2762.21,0,3,,,Black,2024-11-26 04:28:17,2024-08-14 16:42:42,0
P02906,KEYBOARD,OFFICE,DELL,2095.15,0,,,,Grey,2024-01-04 09:53:52,2024-12-05 15:47:46,0
P02907,Mouse,Home,HP,2194.51,50,3,447,,White,2024-02-10 03:23:21,2024-08-05 23:17:22,0
P02908,Camera,,Sony,1235.74,30,,,,GREY,2024-07-23 06:19:33,2024-02-01 19:25:10,0
P02909,,,,3807.82,10,,232,2010,grey,2024-09-14 07:37:22,2024-11-17 07:08:57,0
P02910,Bag,Electronics,HP,2442.51,10,3,,,Red,2024-01-15 20:29:16,2024-11-17 13:45:51,0
P02911,Monitor,,,4718.94,50,3,353,2069,Grey,2024-02-28 12:58:00,2024-09-18 15:01:02,0
P02912,LAPTOP,Home,Dell,181.8,30,1,104,3085,Black,2024-09-27 19:33:41,2024-07-07 04:35:13,0
P02913,,Gadgets,GENERIC,4419.19,20,2,119,,Red,2024-06-26 17:46:28,2024-03-12 11:20:16,1
P02914,CAMERA,GADGETS,HP,4029.3,30,4,475,,White,2024-05-28 02:59:57,2024-07-11 18:22:49,0
P02915,,ACCESSORIES,HP,1402.53,20,,,3902,Black,2024-04-30 04:30:51,2024-07-08 17:08:55,0
P02916,C@mer@,Gadgets,dell,4960.21,0,4,104,2518,white,2024-05-15 13:04:08,2024-02-06 04:25:09,1
P02917,Phone,Home,Dell,31.58,0,4,17,2675,Red,2024-05-07 09:59:16,2024-04-10 08:07:54,0
P02918,TABLET,Accessories,,821.23,50,,360,,White,2024-01-17 12:07:20,2024-06-01 18:17:32,0
P02919,Mouse,Accessories,S@msung,269.22,50,2,102,2350,Red,2024-05-31 21:02:25,2024-10-22 08:36:29,0
P02920,Monitor,G@dgets,,1699.42,0,5,177,,white,2024-08-22 13:10:20,2024-08-04 09:11:13,0
P02921,MOUSE,Home,Generic,1977.5,0,,,3515,Grey,2024-06-26 06:30:14,2024-01-27 20:16:03,0
P02922,,home,,4082.23,30,5,,,Black,2024-02-06 08:51:15,2024-07-08 20:07:36,0
P02923,Keybo@rd,,Dell,4617.1,0,5,,1036,Black,2024-08-14 04:54:26,2024-05-31 23:38:49,0
P02924,mouse,office,APPLE,3466.83,10,4,,965,,2024-11-11 21:24:22,2024-05-07 20:38:16,1
P02925,,GADGETS,APPLE,3507.35,30,,363,4136,Bl@ck,2024-04-07 09:50:35,2024-07-29 01:09:43,1
P02926,C@mer@,GADGETS,Sony,2846.12,30,,,3009,,2024-11-30 20:57:47,2024-11-11 06:37:55,1
P02927,monitor,Accessories,,2300.8,20,5,142,,Black,2024-10-15 20:31:30,2024-07-21 04:04:05,0
