order_id,customer_id,order_status,shipping_method,payment_terms,shipping_fee,created_at,updated_at,is_deleted
O05765,C03223,Failed,Express,,26.1,2024-09-27 00:38:01,2024-11-05 18:51:34,0
O05766,C00999,Failed,standard,,187.99,2024-06-14 23:14:22,2024-10-29 16:17:28,0
O05767,C04944,,Express,Postpaid,155.88,2024-07-20 13:06:22,2024-01-30 22:41:50,0
O05768,C04254,Pending,Express,Prepaid,174.21,2024-03-27 16:13:13,2024-08-25 20:21:10,0
O05769,C04152,Refunded,standard,Postpaid,192.46,2024-01-24 00:25:27,2024-11-08 03:42:11,0
O05770,C00217,Refunded,Pickup,Prepaid,13.06,2024-08-15 05:45:59,2024-02-12 20:54:46,0
O05771,C01423,,,Prepaid,121.21,2024-01-20 18:35:35,2024-02-28 15:08:03,0
O05772,C03776,Pending,standard,,39.31,2024-03-05 16:33:53,2024-11-30 05:05:44,1
O05773,C02140,,express,Prepaid,40.89,2024-04-30 11:32:42,2024-10-22 21:42:41,1
O05774,C00644,Refunded,,Postpaid,161.36,2024-04-04 23:22:11,2024-06-30 21:08:28,0
O05775,C02409,REFUNDED,Standard,,21.1,2024-12-10 08:09:14,2024-11-07 18:52:13,0
O05776,C00206,REFUNDED,STANDARD,Postpaid,152.63,2024-03-27 23:14:18,2024-03-20 02:35:21,0
O05777,C02732,REFUNDED,,Postpaid,167.79,2024-08-17 14:11:41,2024-08-21 11:47:50,0
O05778,C03379,Processing,,,191.71,2024-09-08 16:17:05,2024-09-24 13:51:08,0
O05779,C00475,,Standard,Prepaid,71.32,2024-04-14 23:49:56,2024-10-06 23:42:03,0
O05780,C01549,Processing,STANDARD,Prepaid,147.46,2024-10-23 18:02:25,2024-02-14 21:02:26,1
O05781,C03261,,Standard,Postpaid,179.41,2024-02-13 10:06:13,2024-05-14 16:02:23,1
O05782,C02983,,express,Postpaid,197.09,2024-02-23 23:39:12,2024-04-16 18:44:07,0
O05783,C03639,Completed,Pickup,Prepaid,142.35,2024-01-11 23:54:04,2024-03-24 17:42:44,0
O05784,C03411,Processing,,Prepaid,47.42,2024-10-04 19:19:15,2024-09-30 16:04:18,0
O05785,C02231,FAILED,,Postpaid,117.39,2024-10-31 15:16:40,2024-08-06 21:39:24,1
O05786,C00565,Pending,,Prepaid,192.32,2024-04-05 00:49:43,2024-09-13 12:47:34,0
O05787,C04814,PROCESSING,Standard,Postpaid,154.94,2024-02-21 01:12:17,2024-08-07 07:05:00,0
O05788,C02338,,,,59.76,2024-01-27 14:23:46,2024-04-13 16:46:30,0
O05789,C02264,refunded,,,78.38,2024-11-02 05:37:11,2024-05-30 21:49:04,0
O05790,C00022,Completed,Express,,199.78,2024-03-18 10:03:00,2024-06-12 08:03:15,0
O05791,C03442,Failed,,,64.62,2024-03-17 01:29:46,2024-11-04 21:31:50,1
O05792,C03790,Pending,PICKUP,Prepaid,57.32,2024-03-02 19:58:11,2024-06-24 14:04:32,0
O05793,C01751,Refunded,Pickup,Prepaid,81.98,2024-12-14 23:11:05,2024-01-14 03:36:59,0
O05794,C04020,F@iled,express,Postpaid,28.57,2024-12-04 12:43:26,2024-08-30 07:36:35,0
O05795,C04733,,Pickup,Prepaid,94.59,2024-05-22 02:20:46,2024-02-24 05:01:14,0
O05796,C04438,COMPLETED,Pickup,Postpaid,131.11,2024-06-04 18:19:23,2024-09-30 01:25:11,0
O05797,C03006,Pending,,Postpaid,109.93,2024-10-20 02:40:24,2024-06-04 02:55:53,0
O05798,C01501,,,Postpaid,147.02,2024-12-07 15:18:08,2024-01-29 18:28:06,1
O05799,C04548,Pending,Express,Postpaid,191.71,2024-03-19 06:35:06,2024-03-23 18:59:36,0
O05800,C02124,PENDING,,Prepaid,139.41,2024-04-03 13:33:38,2024-12-12 10:11:07,0
O05801,C02522,,Express,Postpaid,27.67,2024-06-19 23:35:36,2024-07-01 22:22:24,1
O05802,C02409,Refunded,Express,Postpaid,55.4,2024-11-30 12:41:54,2024-05-16 02:56:51,1
O05803,C04974,COMPLETED,Pickup,,23.43,2024-04-02 12:10:24,2024-06-11 16:55:44,1
O05804,C00012,pending,standard,Prepaid,68.39,2024-11-09 03:39:51,2024-07-18 20:58:34,0
O05805,C04251,PENDING,standard,Postpaid,159.38,2024-01-30 09:05:12,2024-09-18 11:09:27,0
O05806,C02762,Refunded,STANDARD,,197.5,2024-07-12 11:22:23,2024-10-19 03:46:10,0
O05807,C03835,Processing,,Prepaid,171.69,2024-01-24 20:39:26,2024-07-30 01:45:59,0
O05808,C02663,REFUNDED,Express,,133.38,2024-11-22 15:29:47,2024-06-24 15:00:52,0
O05809,C01511,pending,Standard,Prepaid,128.34,2024-01-08 12:42:09,2024-12-22 19:42:50,0
O05810,C01636,REFUNDED,St@nd@rd,,151.45,2024-05-01 08:27:44,2024-08-08 11:53:24,0
O05811,C02637,,Pickup,,68.59,2024-07-20 11:02:34,2024-02-26 07:21:16,1
O05812,C00783,Failed,Pickup,Postpaid,182.76,2024-08-30 05:50:30,2024-07-20 05:46:27,0
O05813,C03520,FAILED,,Prepaid,182.62,2024-08-25 10:47:03,2024-06-29 06:14:55,0
O05814,C00792,refunded,,Prepaid,144.96,2024-03-08 10:50:07,2024-10-23 21:27:54,0
O05815,C02663,Refunded,,,98.61,2024-01-01 19:46:00,2024-01-17 12:51:17,0
O05816,C03999,PENDING,,,115.72,2024-03-03 05:55:28,2024-06-06 11:37:22,0
O05817,C03250,Refunded,,Postpaid,8.45,2024-03-17 01:10:54,2024-11-24 10:06:02,1
O05818,C04537,,,,27.72,2024-09-08 15:38:33,2024-03-10 11:44:27,0
O05819,C01013,PROCESSING,Express,Postpaid,72.5,2024-10-05 21:07:25,2024-05-18 05:01:52,0
O05820,C01563,Failed,Standard,Prepaid,16.78,2024-01-13 23:49:52,2024-08-08 09:15:20,0
O05821,C03192,Processing,Standard,Postpaid,158.33,2024-10-29 04:41:11,2024-05-07 07:52:35,0
O05822,C03524,,,Prepaid,71.11,2024-12-08 22:40:22,2024-02-03 03:18:05,0
O05823,C03932,Pending,Standard,Postpaid,172.6,2024-03-28 01:59:16,2024-12-29 00:47:48,0
O05824,C00485,F@iled,express,Postpaid,34.78,2024-10-24 01:14:30,2024-11-14 14:27:05,0
O05825,C03617,REFUNDED,Pickup,Prepaid,114.34,2024-01-16 10:48:55,2024-06-10 10:45:47,0
O05826,C00066,Pending,standard,Postpaid,191.93,2024-01-09 22:30:16,2024-05-25 08:14:04,0
O05827,C02669,FAILED,express,,44.89,2024-01-06 01:44:27,2024-01-10 09:04:47,1
O05828,C03466,Failed,PICKUP,Prepaid,0.11,2024-06-29 21:41:09,2024-01-10 07:06:57,0
O05829,C01320,,Express,Prepaid,122.91,2024-02-14 13:55:58,2024-11-30 08:23:27,0
O05830,C02390,Refunded,,Postpaid,167.26,2024-06-17 01:01:34,2024-03-28 02:09:28,0
O05831,C00413,Pending,,Postpaid,125.82,2024-05-31 03:34:13,2024-04-06 01:04:43,1
O05832,C02524,Failed,Pickup,Prepaid,67.75,2024-08-08 14:11:55,2024-01-28 00:21:43,1
O05833,C03005,Pending,Standard,,162.66,2024-07-05 08:55:05,2024-09-16 11:14:04,0
O05834,C04168,Processing,Express,Postpaid,104.83,2024-12-04 17:30:22,2024-09-19 12:46:03,1
O05835,C02518,Processing,,Postpaid,159.26,2024-04-04 07:46:11,2024-10-02 16:06:12,1
O05836,C02856,Completed,Express,Postpaid,179.03,2024-07-02 16:27:43,2024-05-04 04:47:05,0
O05837,C04691,Completed,Standard,Postpaid,107.35,2024-12-14 10:20:25,2024-04-30 09:24:36,0
O05838,C00594,PROCESSING,,Postpaid,131.4,2024-01-10 23:01:15,2024-02-08 08:42:22,0
O05839,C01029,Processing,,Postpaid,45.94,2024-05-19 21:37:52,2024-07-29 04:29:00,0
O05840,C02214,Failed,,Prepaid,169.04,2024-03-07 04:47:21,2024-07-23 02:22:22,0
O05841,C03871,Completed,Pickup,,74.63,2024-12-07 07:30:43,2024-08-23 04:56:48,0
O05842,C04968,Processing,Pickup,Postpaid,42.52,2024-01-26 08:12:01,2024-02-21 13:09:59,0
O05843,C04435,Refunded,Pickup,Prepaid,95.36,2024-04-10 01:15:59,2024-11-13 23:37:50,0
O05844,C00108,Processing,pickup,,20.22,2024-10-28 00:04:11,2024-01-08 22:49:18,0
O05845,C04400,Completed,,,56.85,2024-09-30 19:50:35,2024-10-26 21:03:07,0
O05846,C01774,refunded,Express,Prepaid,172.12,2024-03-13 05:49:08,2024-06-20 06:54:29,1
O05847,C03553,failed,Standard,,13.03,2024-08-20 22:32:19,2024-10-28 12:16:52,0
O05848,C01295,REFUNDED,,Prepaid,39.82,2024-06-21 08:05:19,2024-08-22 07:28:02,0
O05849,C03304,Processing,Standard,Prepaid,94.71,2024-01-07 15:30:27,2024-07-02 13:07:03,0
O05850,C02823,failed,express,Prepaid,82.87,2024-06-17 21:49:20,2024-06-05 01:39:39,0
O05851,C01490,PROCESSING,,Prepaid,75.06,2024-09-10 15:41:24,2024-11-19 10:47:38,0
O05852,C00430,F@iled,Express,Prepaid,69.82,2024-02-14 21:57:16,2024-11-22 17:11:52,0
O05853,C02560,Completed,express,Postpaid,80.97,2024-06-16 08:11:01,2024-01-13 03:03:38,1
O05854,C04883,processing,Express,,11.71,2024-10-09 14:20:01,2024-05-29 05:34:00,1
O05855,C01777,,,,138.13,2024-07-05 16:45:41,2024-08-04 14:46:57,1
O05856,C01392,REFUNDED,,Postpaid,97.19,2024-05-27 17:16:45,2024-06-03 17:35:44,1
O05857,C02089,Refunded,,Postpaid,167.93,2024-09-11 19:31:26,2024-06-24 11:55:23,1
O05858,C04508,,,Prepaid,20.85,2024-12-09 17:17:09,2024-01-31 00:37:27,1
O05859,C01552,Processing,STANDARD,Prepaid,99.33,2024-10-24 13:01:23,2024-04-03 04:04:53,1
O05860,C00696,Completed,,,56.24,2024-06-14 05:07:10,2024-08-17 19:53:58,0
O05861,C02663,Failed,Express,Prepaid,51.01,2024-08-10 20:47:38,2024-12-21 07:02:43,1
O05862,C00572,REFUNDED,Standard,Prepaid,112.1,2024-10-16 03:01:10,2024-08-27 02:18:43,0
O05863,C02498,processing,Express,,129.22,2024-02-25 20:14:21,2024-06-14 03:39:55,0
O05864,C03985,PROCESSING,PICKUP,Prepaid,30.73,2024-12-20 16:50:59,2024-04-08 19:44:40,1
O05865,C00833,Refunded,Express,Postpaid,28.07,2024-10-10 14:24:21,2024-02-03 20:07:00,0
O05866,C04632,,St@nd@rd,Prepaid,70.8,2024-07-21 04:22:43,2024-12-14 01:57:51,1
O05867,C03043,PROCESSING,,Prepaid,102.12,2024-12-04 01:42:26,2024-12-05 19:59:05,0
O05868,C02707,PROCESSING,Express,Prepaid,93.83,2024-12-12 12:17:13,2024-10-31 12:05:25,0
O05869,C00816,refunded,,Prepaid,83.41,2024-10-03 10:31:15,2024-10-31 14:42:58,1
O05870,C03191,Completed,pickup,Postpaid,31.94,2024-07-06 07:03:50,2024-07-27 20:36:53,1
O05871,C03009,,Pickup,Postpaid,17.26,2024-05-07 01:53:40,2024-12-24 19:59:28,1
O05872,C04927,refunded,Pickup,,19.29,2024-04-28 17:35:32,2024-04-07 20:29:24,0
O05873,C00311,Completed,Pickup,Prepaid,72.35,2024-05-20 19:21:56,2024-06-09 10:15:18,1
O05874,C04701,Refunded,STANDARD,Postpaid,31.72,2024-11-04 11:06:55,2024-09-05 06:44:53,0
O05875,C01561,REFUNDED,Standard,Postpaid,84.77,2024-04-28 15:06:31,2024-04-15 17:31:23,0
O05876,C01090,Completed,pickup,Prepaid,125.81,2024-09-21 01:36:33,2024-09-21 22:56:07,1
O05877,C04401,Processing,EXPRESS,,19.9,2024-02-22 06:45:58,2024-04-09 01:33:38,0
O05878,C03324,PENDING,,Postpaid,149.89,2024-01-05 05:47:26,2024-03-25 19:01:23,1
O05879,C03176,Completed,standard,,182.61,2024-04-21 00:56:28,2024-05-15 19:45:43,1
O05880,C00279,Failed,Pickup,Prepaid,106.77,2024-07-24 20:14:26,2024-01-15 00:29:10,0
O05881,C03263,processing,Standard,,92.39,2024-04-29 00:17:48,2024-05-30 17:03:55,1
O05882,C00342,COMPLETED,,,69.63,2024-05-11 18:02:33,2024-06-18 04:03:35,0
O05883,C04405,pending,Express,Postpaid,58.58,2024-07-28 17:33:17,2024-01-26 21:56:24,0
O05884,C03326,Refunded,Standard,Postpaid,86.57,2024-06-05 03:50:09,2024-04-26 06:23:42,0
O05885,C03083,REFUNDED,,Postpaid,186.64,2024-12-23 16:46:08,2024-12-11 01:24:14,0
O05886,C02693,Failed,Express,,143.4,2024-09-12 09:41:09,2024-01-17 15:45:28,0
O05887,C00579,REFUNDED,standard,Postpaid,79.5,2024-07-26 12:46:23,2024-04-11 03:59:35,0
O05888,C02641,Processing,,,89.12,2024-04-27 07:22:24,2024-11-20 21:07:17,0
O05889,C00627,completed,,Postpaid,31.66,2024-09-09 14:32:57,2024-03-27 05:37:55,0
O05890,C03050,F@iled,Standard,Postpaid,48.1,2024-07-04 13:40:17,2024-01-01 13:13:49,1
O05891,C01914,Processing,,Postpaid,166.96,2024-11-10 22:15:34,2024-10-08 11:12:26,0
O05892,C02707,Completed,express,,109.35,2024-02-29 09:29:24,2024-01-18 12:01:47,1
O05893,C01293,Failed,,Prepaid,78.62,2024-09-18 22:14:50,2024-06-24 15:57:10,1
O05894,C01314,Pending,Standard,,83.12,2024-11-24 00:41:35,2024-05-27 18:34:27,0
O05895,C00602,FAILED,,,36.72,2024-07-05 20:28:19,2024-09-14 02:17:17,0
O05896,C00515,failed,EXPRESS,Postpaid,131.88,2024-03-11 14:48:22,2024-12-08 19:47:05,0
O05897,C04573,Completed,pickup,,84.19,2024-06-18 17:27:56,2024-02-27 09:45:18,0
O05898,C03997,Pending,Standard,Postpaid,159.02,2024-08-25 02:06:47,2024-06-14 16:47:22,0
O05899,C01129,Failed,pickup,Postpaid,18.99,2024-05-14 09:38:11,2024-04-05 00:45:00,1
O05900,C03448,Failed,Express,Prepaid,64.94,2024-04-21 04:25:16,2024-05-25 02:08:31,1
O05901,C04809,,Pickup,,176.15,2024-12-09 22:47:26,2024-10-10 21:24:43,0
O05902,C02126,Failed,pickup,Postpaid,114.63,2024-10-25 01:06:12,2024-07-15 18:33:31,0
O05903,C02130,Refunded,,Postpaid,61.04,2024-06-07 21:14:41,2024-03-01 04:34:52,0
O05904,C00391,Failed,Standard,Prepaid,126.06,2024-08-31 16:47:19,2024-05-09 15:36:16,0
O05905,C01183,Completed,Pickup,Postpaid,82.75,2024-07-26 02:43:59,2024-03-09 20:47:07,1
O05906,C01654,Pending,,,44.61,2024-06-22 21:36:47,2024-08-06 21:10:08,1
O05907,C04585,Processing,,,102.76,2024-02-16 09:53:26,2024-02-16 11:52:15,0
O05908,C01021,Failed,,,50.07,2024-08-14 19:17:16,2024-08-19 02:10:01,0
O05909,C00804,,Express,Prepaid,17.89,2024-08-04 08:35:05,2024-01-20 09:15:14,1
O05910,C04028,Completed,Express,,174.03,2024-06-03 09:32:09,2024-12-26 14:49:22,0
O05911,C01813,Completed,Standard,Postpaid,14.37,2024-10-02 23:29:12,2024-01-19 13:41:44,0
O05912,C02699,Processing,St@nd@rd,,12.49,2024-06-24 14:13:49,2024-03-14 01:45:51,0
O05913,C02311,,EXPRESS,Postpaid,131.59,2024-06-21 23:04:34,2024-07-13 17:17:38,0
O05914,C03379,Refunded,Pickup,Prepaid,164.73,2024-05-06 17:02:22,2024-11-25 17:50:36,0
O05915,C01852,Pending,Pickup,Prepaid,178.71,2024-04-12 23:50:19,2024-01-08 13:01:01,0
O05916,C04862,Processing,Standard,Postpaid,69.2,2024-01-07 21:44:28,2024-08-22 06:27:25,1
O05917,C03276,completed,,,194.34,2024-06-11 07:47:36,2024-02-10 04:17:39,1
O05918,C00059,,Express,Postpaid,144.54,2024-07-19 09:01:09,2024-10-12 12:43:50,0
O05919,C01853,Completed,,Postpaid,38.34,2024-01-12 10:46:04,2024-09-08 23:42:27,0
O05920,C03102,Refunded,Standard,Prepaid,109.84,2024-04-17 05:58:58,2024-08-11 04:20:59,0
O05921,C01461,,,,12.43,2024-07-25 04:04:10,2024-07-29 17:40:42,1
O05922,C00506,pending,,Postpaid,43.55,2024-11-28 04:47:50,2024-02-07 00:57:18,1
O05923,C00319,,,Prepaid,140.18,2024-02-06 17:22:54,2024-06-11 10:13:00,0
O05924,C03629,Pending,,Prepaid,178.85,2024-11-29 13:55:07,2024-05-19 19:48:10,0
O05925,C04877,PROCESSING,STANDARD,,39.49,2024-11-05 08:42:46,2024-12-28 05:14:03,1
O05926,C04546,,Express,,124.42,2024-02-10 23:21:08,2024-02-23 02:04:43,0
O05927,C01469,Pending,,Prepaid,88.77,2024-09-20 10:03:54,2024-04-17 13:16:36,0
O05928,C00349,,,Postpaid,76.34,2024-05-05 23:11:20,2024-06-24 04:20:53,1
O05929,C01037,Processing,standard,Prepaid,121.6,2024-03-04 01:35:58,2024-03-16 21:14:47,0
O05930,C00840,PENDING,,Prepaid,89.4,2024-06-22 23:49:52,2024-03-22 03:18:18,0
O05931,C00781,Completed,Pickup,Postpaid,7.03,2024-11-01 14:50:59,2024-03-24 00:01:04,0
O05932,C03859,Completed,,Postpaid,116.9,2024-07-10 20:04:36,2024-12-07 02:08:00,0
O05933,C01453,Pending,St@nd@rd,Postpaid,66.85,2024-02-28 17:03:07,2024-04-13 10:12:39,1
O05934,C03167,,Express,Prepaid,3.96,2024-01-23 12:33:31,2024-08-22 00:06:11,0
O05935,C01707,F@iled,pickup,,180.29,2024-11-28 04:23:24,2024-11-08 07:29:21,1
O05936,C00043,Completed,Express,Prepaid,133.92,2024-07-18 13:11:41,2024-09-02 08:00:42,0
O05937,C04803,Refunded,,Prepaid,13.85,2024-08-27 02:01:28,2024-08-01 03:08:10,0
O05938,C01525,FAILED,,Postpaid,99.32,2024-11-16 04:41:18,2024-07-28 13:52:46,0
O05939,C00291,PENDING,,Postpaid,166.42,2024-12-17 11:57:06,2024-02-26 15:11:27,0
O05940,C03781,Completed,Express,Prepaid,19.87,2024-04-19 21:01:24,2024-07-31 18:38:31,0
O05941,C00580,Pending,,Prepaid,46.61,2024-01-22 06:11:48,2024-04-07 22:00:55,0
O05942,C03746,,,Prepaid,192.4,2024-09-11 16:00:34,2024-05-24 19:37:34,0
O05943,C01792,FAILED,,Prepaid,95.35,2024-09-21 04:19:18,2024-12-24 06:57:54,0
O05944,C04029,failed,,,159.94,2024-11-05 23:56:44,2024-01-05 01:13:17,1
O05945,C01561,Refunded,,Prepaid,182.21,2024-06-02 15:55:38,2024-06-28 04:38:20,0
O05946,C03606,Refunded,Pickup,,193.21,2024-08-25 18:32:19,2024-02-04 13:56:31,0
O05947,C01271,Processing,,,158.1,2024-07-20 14:20:27,2024-12-21 19:01:37,0
O05948,C03910,Pending,,Prepaid,48.98,2024-05-17 21:08:53,2024-01-19 21:45:46,0
O05949,C02052,Pending,,Prepaid,130.01,2024-12-16 04:39:51,2024-11-19 16:06:58,0
O05950,C02290,Pending,standard,Prepaid,26.81,2024-05-16 11:04:54,2024-03-10 01:15:51,0
O05951,C02523,Failed,St@nd@rd,Prepaid,126.77,2024-01-04 22:40:12,2024-09-11 20:36:12,0
O05952,C01266,Processing,Express,Postpaid,7.33,2024-01-02 15:24:16,2024-06-01 02:22:16,1
O05953,C04487,Refunded,,,65.89,2024-08-26 02:53:03,2024-01-15 17:28:51,0
O05954,C02249,Pending,,,136.04,2024-09-02 02:40:20,2024-09-15 07:14:10,0
O05955,C01184,FAILED,Pickup,Postpaid,73.19,2024-09-22 02:37:01,2024-08-17 22:54:00,0
O05956,C03340,Processing,standard,,106.56,2024-12-16 00:02:31,2024-10-04 15:56:43,1
O05957,C01268,Refunded,,Postpaid,197.17,2024-10-24 21:05:09,2024-09-07 02:51:31,0
O05958,C01988,,Standard,Postpaid,63.92,2024-08-29 22:06:10,2024-07-26 01:53:24,0
O05959,C03984,failed,,Prepaid,127.27,2024-07-12 06:45:26,2024-08-01 08:47:11,0
O05960,C01709,,St@nd@rd,Prepaid,145.91,2024-09-09 04:36:19,2024-06-07 16:25:43,0
O05961,C02483,,express,Postpaid,187.68,2024-02-05 20:53:10,2024-07-14 11:06:04,0
O05962,C02879,Failed,,Prepaid,92.53,2024-07-27 18:35:59,2024-01-21 19:32:33,0
O05963,C04878,failed,,,17.08,2024-08-23 15:25:35,2024-06-29 01:43:55,0
O05964,C00228,Completed,EXPRESS,Postpaid,150.16,2024-08-12 18:21:27,2024-04-17 01:27:07,0
O05965,C00007,Refunded,,Prepaid,51.88,2024-04-16 09:57:26,2024-06-23 16:50:51,0
O05966,C02110,Failed,STANDARD,Prepaid,79.94,2024-03-15 08:20:05,2024-09-27 14:45:24,0
O05967,C00902,Refunded,,Prepaid,161.79,2024-05-10 01:44:09,2024-06-02 16:08:31,0
O05968,C00690,completed,Pickup,Postpaid,111.13,2024-06-15 21:41:36,2024-12-20 01:42:32,1
O05969,C00197,,St@nd@rd,Postpaid,195.15,2024-02-16 05:48:57,2024-08-14 22:28:03,1
O05970,C02339,COMPLETED,standard,,197.62,2024-08-18 22:26:04,2024-05-29 13:53:03,1
O05971,C00036,Refunded,Pickup,Prepaid,102.38,2024-04-28 00:49:54,2024-03-21 06:38:24,0
O05972,C04370,processing,St@nd@rd,,116.01,2024-05-16 09:01:08,2024-04-24 08:50:04,0
O05973,C01955,Pending,Express,Postpaid,82.31,2024-02-21 15:28:23,2024-02-23 10:06:05,0
O05974,C01920,Processing,Pickup,Prepaid,105.15,2024-05-09 01:45:18,2024-03-10 21:49:40,0
O05975,C02691,,STANDARD,Prepaid,187.99,2024-11-02 14:35:13,2024-05-01 02:40:59,1
O05976,C02137,PENDING,Express,Postpaid,110.08,2024-09-04 03:12:06,2024-01-21 20:00:42,0
O05977,C00353,,,,147.52,2024-01-31 19:55:35,2024-05-24 14:49:46,0
O05978,C04184,Failed,Express,,127.99,2024-05-06 14:17:45,2024-02-26 05:56:50,0
O05979,C04554,Processing,Standard,Postpaid,172.05,2024-06-24 10:20:03,2024-03-18 10:56:48,0
O05980,C02729,,PICKUP,Postpaid,131.27,2024-04-02 09:59:14,2024-04-07 08:58:53,0
O05981,C00156,,Pickup,,19.26,2024-07-02 11:07:37,2024-09-18 17:05:40,0
O05982,C03679,Refunded,standard,Postpaid,189.84,2024-02-19 21:21:12,2024-05-11 20:27:53,1
O05983,C04844,Processing,STANDARD,,184.53,2024-02-03 18:45:15,2024-06-25 21:13:38,1
O05984,C00655,Refunded,,Postpaid,192.05,2024-04-24 14:07:37,2024-06-27 09:12:34,0
O05985,C04009,PROCESSING,Pickup,Prepaid,189.97,2024-11-12 04:37:23,2024-01-16 13:59:25,0
O05986,C03468,Refunded,PICKUP,Postpaid,18.6,2024-04-15 22:14:40,2024-05-28 13:48:41,1
O05987,C02078,Completed,,Postpaid,135.79,2024-12-21 16:20:07,2024-03-09 16:26:28,0
O05988,C03313,,Express,,195.31,2024-05-31 15:00:35,2024-11-26 06:24:46,0
O05989,C00856,REFUNDED,Standard,,97.45,2024-10-19 21:31:32,2024-10-10 01:35:50,0
O05990,C03028,Pending,,Postpaid,183.9,2024-03-10 01:41:50,2024-03-21 13:51:55,0
O05991,C03323,Failed,Express,,169.18,2024-05-04 04:31:04,2024-06-07 05:51:27,0
O05992,C03658,Completed,Express,,14.42,2024-11-28 02:18:47,2024-02-29 22:19:50,0
O05993,C02897,Failed,,Postpaid,31.54,2024-08-14 01:36:57,2024-03-18 06:11:22,0
O05994,C00354,failed,,Prepaid,129.37,2024-05-03 03:32:52,2024-10-05 13:11:44,0
O05995,C00764,,,Postpaid,79.97,2024-03-14 21:38:03,2024-03-07 08:55:07,0
O05996,C04295,Pending,St@nd@rd,,58.27,2024-11-10 23:06:59,2024-08-13 21:37:47,1
O05997,C02511,F@iled,Express,Prepaid,87.81,2024-05-21 05:14:20,2024-11-25 18:45:55,0
O05998,C01070,completed,Express,Postpaid,16.5,2024-01-16 01:04:22,2024-01-09 01:06:53,1
O05999,C01079,Refunded,,Postpaid,16.6,2024-05-06 18:43:06,2024-06-05 05:04:15,0
O06000,C04706,Processing,standard,Prepaid,78.79,2024-03-19 17:54:01,2024-06-26 12:21:04,0
O06001,C02006,,,Prepaid,147.78,2024-10-17 07:25:47,2024-07-29 14:11:29,0
O06002,C01634,,Pickup,,12.01,2024-02-02 15:16:12,2024-03-28 02:36:06,0
O06003,C03073,,PICKUP,Postpaid,81.55,2024-10-07 21:43:26,2024-08-14 14:59:30,0
O06004,C04139,,STANDARD,Prepaid,133.47,2024-08-31 17:52:57,2024-03-04 15:53:59,0
O06005,C04401,Refunded,,Prepaid,16.83,2024-07-05 12:02:06,2024-12-29 00:50:04,0
O06006,C04123,,Express,Prepaid,170.73,2024-11-30 07:23:32,2024-11-30 06:30:35,0
O06007,C01208,Completed,Standard,Prepaid,106.01,2024-06-15 09:46:44,2024-06-18 20:56:22,0
O06008,C02236,Completed,Pickup,Postpaid,51.89,2024-09-01 22:54:31,2024-06-24 18:08:55,1
O06009,C00097,,St@nd@rd,,36.44,2024-03-03 13:47:10,2024-07-01 12:23:33,0
O06010,C03636,Refunded,St@nd@rd,,2.94,2024-10-13 00:35:16,2024-11-02 19:36:53,0
O06011,C00951,Failed,,Postpaid,156.26,2024-06-28 13:35:42,2024-11-29 09:24:15,0
O06012,C01339,Refunded,,Postpaid,169.35,2024-08-13 11:39:53,2024-07-15 20:26:01,0
O06013,C04574,Completed,,,18.54,2024-10-07 23:01:01,2024-05-05 00:46:50,1
O06014,C00093,refunded,Pickup,,138.33,2024-10-18 01:32:56,2024-07-03 00:52:08,0
O06015,C03342,FAILED,Pickup,Postpaid,24.01,2024-09-14 10:03:33,2024-08-05 02:03:37,0
O06016,C01087,Completed,,Prepaid,178.96,2024-12-31 23:28:57,2024-08-16 02:06:42,0
O06017,C02271,Processing,Pickup,,30.9,2024-02-28 22:23:25,2024-09-16 01:59:56,0
O06018,C01480,,,Prepaid,78.49,2024-12-22 07:52:15,2024-12-02 04:06:33,0
O06019,C04833,pending,STANDARD,,115.35,2024-05-20 20:50:03,2024-07-28 20:06:23,0
O06020,C04982,Completed,Express,,71.72,2024-07-28 17:18:39,2024-02-03 04:38:39,1
O06021,C01975,Pending,,Postpaid,167.86,2024-02-24 15:37:22,2024-02-07 22:44:05,1
O06022,C02403,Pending,,Postpaid,168.72,2024-06-03 07:57:33,2024-03-13 08:18:21,0
O06023,C04732,refunded,PICKUP,,43,2024-06-25 22:07:14,2024-10-01 18:29:54,0
O06024,C00621,Pending,,Postpaid,67.59,2024-12-27 14:54:34,2024-07-08 16:08:45,0
O06025,C02114,FAILED,,,161.91,2024-10-05 14:18:02,2024-12-14 20:45:46,0
O06026,C01344,Failed,EXPRESS,Prepaid,35.69,2024-12-05 02:10:08,2024-09-09 22:38:52,0
O06027,C04482,Failed,,Prepaid,90.92,2024-09-20 17:18:05,2024-12-25 20:23:39,0
O06028,C02442,PENDING,,Postpaid,132.22,2024-05-20 20:46:11,2024-09-01 23:30:37,0
O06029,C00712,Refunded,Express,Postpaid,117.04,2024-03-07 02:24:05,2024-08-14 04:16:55,0
O06030,C02678,Processing,Pickup,Prepaid,88.78,2024-05-16 02:08:12,2024-08-17 12:19:53,0
O06031,C01201,processing,Express,Prepaid,196.06,2024-10-29 04:18:22,2024-10-01 11:05:14,1
O06032,C04170,,Express,Postpaid,33.97,2024-11-18 22:24:39,2024-02-03 19:48:38,0
O06033,C03822,Processing,Express,Postpaid,26.44,2024-11-30 05:15:06,2024-07-27 23:04:52,1
O06034,C02664,completed,,,51.31,2024-03-06 16:59:24,2024-12-09 17:37:55,0
