payment_id,order_id,amount,payment_method,payment_gateway,payment_status,currency,exchange_rate,created_at,updated_at
PM07237,O11545,1296.54,Crypto,Flutterwave,,GHS,416.81,2024-01-02 15:10:30,2024-03-22 08:41:04
PM07238,O00513,5481.93,,Paystack,Paid,NGN,1495.9,2024-01-23 15:49:58,2024-02-24 23:53:23
PM07239,O06137,2775.78,Crypto,,Reversed,NGN,928.17,2024-05-13 02:34:31,2024-02-27 13:57:39
PM07240,O10822,5098.44,,Stripe,,KES,1320.22,2024-12-02 13:11:04,2024-08-08 09:05:25
PM07241,O03791,6357.67,P@yp@l,Paystack,Reversed,KES,692.9,2024-03-22 11:31:53,2024-02-18 06:04:19
PM07242,O10898,4708.05,Crypto,Flutterwave,Reversed,KES,714.37,2024-09-17 14:08:36,2024-07-08 11:33:54
PM07243,O11720,1623.73,Card,,reversed,USD,1347.39,2024-10-04 10:48:53,2024-05-06 03:19:12
PM07244,O10751,2236.82,Tr@nsfer,Paystack,Pending,KES,1048.7,2024-05-13 16:43:05,2024-04-14 06:09:42
PM07245,O11768,6487.22,crypto,Paystack,Failed,USD,599.86,2024-06-27 06:06:12,2024-03-21 17:32:52
PM07246,O11000,5994.38,Transfer,Flutterwave,Pending,USD,417.56,2024-07-08 16:42:23,2024-07-23 13:55:42
PM07247,O08795,6506.64,Card,Flutterwave,PAID,USD,1157.38,2024-06-14 15:12:29,2024-03-28 00:55:44
PM07248,O04199,2082.53,Crypto,Paystack,Reversed,,1229.45,2024-05-26 05:45:56,2024-12-17 01:08:56
PM07249,O02894,6505.89,Paypal,Stripe,Failed,,1058.81,2024-04-13 17:59:34,2024-12-27 04:16:57
PM07250,O11873,20.34,Crypto,Stripe,Paid,KES,828.93,2024-10-18 11:13:48,2024-04-22 09:30:56
PM07251,O00009,4288.44,card,Stripe,Paid,NGN,687.51,2024-01-03 03:19:08,2024-07-22 00:47:23
PM07252,O10790,2248.64,Crypto,,PENDING,KES,1337.99,2024-05-21 08:09:49,2024-09-19 11:36:06
PM07253,O11212,2897.24,Card,Paystack,,GHS,1487.23,2024-02-01 20:41:44,2024-07-24 03:09:49
PM07254,O10436,3782.77,,,FAILED,,845.71,2024-07-29 08:42:56,2024-06-14 04:52:55
PM07255,O11214,270.9,C@sh,Stripe,REVERSED,GHS,402.06,2024-08-01 17:54:54,2024-04-07 20:54:12
PM07256,O05407,806.18,C@sh,,reversed,ghs,1374.03,2024-03-01 12:49:12,2024-10-22 02:56:55
PM07257,O10246,3468.5,Card,Paystack,Paid,KES,580.83,2024-05-06 03:15:10,2024-01-16 00:06:36
PM07258,O11385,6298.51,Cash,Stripe,,usd,374.32,2024-06-29 15:11:25,2024-04-14 21:27:55
PM07259,O11934,4789.94,Crypto,,Pending,KES,1349.34,2024-03-19 05:18:09,2024-10-27 16:42:34
PM07260,O04004,3154.02,PAYPAL,Stripe,REVERSED,GHS,1239.24,2024-05-11 11:45:02,2024-04-15 22:22:16
PM07261,O04562,4407.98,Cash,Paystack,P@id,GHS,901.34,2024-12-21 11:15:52,2024-08-07 20:25:30
PM07262,O10754,5782.54,CRYPTO,,Reversed,NGN,694.06,2024-08-19 03:48:39,2024-01-22 00:00:33
PM07263,O02426,3153.21,Paypal,,paid,NGN,799.91,2024-03-19 04:16:16,2024-09-28 20:02:59
PM07264,O03958,4322.86,card,,Paid,KES,529.26,2024-05-08 08:25:50,2024-04-05 08:59:46
PM07265,O02148,3750.71,Crypto,Stripe,,KES,448.81,2024-06-19 05:11:25,2024-08-21 09:57:32
PM07266,O07796,292.84,Transfer,Paystack,FAILED,,1451.07,2024-09-04 19:21:59,2024-05-03 15:28:46
PM07267,O10594,936.65,crypto,,Paid,USD,1106.12,2024-02-13 08:07:20,2024-11-28 15:24:23
PM07268,O06036,4976.63,Crypto,Flutterwave,PENDING,,817.18,2024-01-16 23:20:29,2024-05-19 14:36:36
PM07269,O09875,4694.97,Crypto,Paystack,paid,USD,1433.26,2024-09-10 14:14:48,2024-09-07 12:56:44
PM07270,O08631,606.7,Cash,,PAID,KES,1438.28,2024-02-13 08:33:28,2024-03-07 00:56:35
PM07271,O11878,686.32,Card,Flutterwave,FAILED,GHS,1256.72,2024-04-21 17:15:55,2024-05-18 11:21:03
PM07272,O10955,3030.12,,Flutterwave,P@id,NGN,656.96,2024-05-31 04:58:09,2024-11-08 20:23:27
PM07273,O10818,2544.89,,Stripe,paid,KES,401.83,2024-07-14 06:55:16,2024-04-16 03:06:23
PM07274,O00854,1418.65,Crypto,Flutterwave,FAILED,USD,910.07,2024-08-05 15:05:42,2024-10-10 22:07:30
PM07275,O01637,6828.07,,,Reversed,KES,775.69,2024-02-14 06:07:22,2024-06-17 03:29:33
PM07276,O10481,4924.58,,Paystack,Pending,usd,640.57,2024-04-18 01:22:57,2024-11-19 04:19:28
PM07277,O09700,4826.49,Card,,paid,,684.18,2024-11-30 03:31:39,2024-09-02 09:29:00
PM07278,O05602,5144.6,PAYPAL,,Paid,ghs,929.95,2024-08-24 20:13:27,2024-07-25 04:08:18
PM07279,O11046,4778.26,Transfer,Flutterwave,Failed,NGN,1489.65,2024-02-17 09:55:49,2024-09-27 02:38:36
PM07280,O11130,4093.51,Transfer,Stripe,REVERSED,ghs,749.71,2024-03-12 23:40:16,2024-10-22 06:54:10
PM07281,O08792,5973.24,C@rd,,P@id,NGN,600.34,2024-11-17 15:02:37,2024-08-27 03:04:41
PM07282,O10876,4551.67,Crypto,,REVERSED,,1172.01,2024-12-19 17:42:39,2024-09-21 00:03:55
PM07283,O03532,652.25,C@sh,Stripe,reversed,,1008.82,2024-02-01 19:09:15,2024-09-04 11:01:05
PM07284,O11856,4789.57,Transfer,Flutterwave,Paid,KES,880.79,2024-08-16 06:26:04,2024-10-21 23:32:15
PM07285,O10731,1184.25,Cash,,Paid,USD,1231.28,2024-06-20 19:34:13,2024-04-29 18:56:56
PM07286,O11086,204.09,Cash,,Pending,,498.5,2024-04-16 17:46:24,2024-07-13 16:57:40
PM07287,O01460,5716.05,Tr@nsfer,Paystack,Pending,GHS,398.5,2024-08-19 07:31:50,2024-03-02 08:02:23
PM07288,O11358,3545.21,transfer,Stripe,Reversed,ghs,560.57,2024-07-18 03:11:10,2024-11-06 02:41:45
PM07289,O11795,3166.26,CARD,Flutterwave,P@id,USD,332.1,2024-07-01 16:41:31,2024-05-09 19:32:31
PM07290,O11871,3789.9,Crypto,,reversed,NGN,981.56,2024-06-22 00:01:40,2024-10-06 04:11:12
PM07291,O11709,3925.34,Card,Paystack,Pending,NGN,627.54,2024-05-03 14:40:26,2024-12-09 08:33:42
PM07292,O11633,4738.2,Transfer,Stripe,FAILED,GHS,516.48,2024-09-20 23:47:28,2024-07-02 15:28:46
PM07293,O03429,5094.06,CRYPTO,,Failed,GHS,344.35,2024-06-19 06:33:33,2024-05-13 23:32:58
PM07294,O11743,2437.38,Card,Flutterwave,reversed,GHS,972.33,2024-04-26 02:52:39,2024-01-04 08:18:28
PM07295,O11718,2133.5,C@sh,,Reversed,KES,1354.24,2024-11-30 01:47:01,2024-04-28 13:22:30
PM07296,O10804,495.11,,,Pending,USD,867.68,2024-04-17 19:39:00,2024-02-17 21:02:41
PM07297,O10772,2007.45,Paypal,Flutterwave,reversed,KES,939.32,2024-03-11 18:32:50,2024-07-12 11:19:11
PM07298,O11954,6986.3,CRYPTO,,Pending,NGN,1365.2,2024-11-07 22:25:48,2024-06-15 10:43:50
PM07299,O03589,3498.1,transfer,Paystack,Paid,KES,944.63,2024-11-19 01:34:04,2024-03-17 16:37:27
PM07300,O06851,2533.58,Tr@nsfer,,failed,usd,922.4,2024-06-13 07:47:13,2024-01-23 17:19:53
PM07301,O10693,5387.19,CARD,,paid,KES,1135.15,2024-08-10 00:22:29,2024-08-12 15:53:37
PM07302,O06300,785.1,Crypto,Paystack,Paid,NGN,736.64,2024-01-03 02:01:10,2024-12-10 19:08:08
PM07303,O11618,2362.93,C@sh,,Reversed,,830.06,2024-07-16 16:36:04,2024-10-01 03:37:37
PM07304,O11339,1714.38,paypal,,Reversed,kes,792.24,2024-01-21 02:58:18,2024-04-05 18:54:03
PM07305,O06870,2212.35,Tr@nsfer,Flutterwave,,USD,605.29,2024-10-03 13:16:49,2024-04-15 10:24:24
PM07306,O10195,5157.23,Card,Flutterwave,Reversed,GHS,1212.09,2024-12-22 15:13:10,2024-01-23 04:42:03
PM07307,O10761,4012.07,Cash,Flutterwave,,USD,1154.56,2024-02-24 21:48:08,2024-01-12 06:03:16
PM07308,O10921,993.09,Transfer,Stripe,Pending,NGN,577.84,2024-04-14 01:28:20,2024-04-28 22:33:59
PM07309,O10667,3114.78,Card,,PAID,GHS,371.52,2024-05-30 11:16:53,2024-05-30 13:28:30
PM07310,O10718,5672.39,Paypal,,Pending,KES,893.24,2024-07-05 18:47:22,2024-11-28 05:32:56
PM07311,O10694,2310.97,CRYPTO,Paystack,,NGN,779.03,2024-10-12 19:19:08,2024-04-03 04:46:41
PM07312,O11603,1407.5,Crypto,,Failed,USD,1004.31,2024-08-15 00:32:48,2024-03-09 16:34:04
PM07313,O10946,6288.24,CRYPTO,,,USD,1124.85,2024-05-16 17:26:35,2024-06-29 19:03:22
PM07314,O09294,4279.9,Crypto,Stripe,,KES,1334.75,2024-09-13 00:56:16,2024-10-24 05:10:32
PM07315,O07356,2096.78,Cash,Paystack,reversed,kes,1042.73,2024-01-01 10:58:58,2024-01-07 12:47:08
PM07316,O11755,1609.62,Cash,Flutterwave,REVERSED,ghs,708.88,2024-01-25 10:31:14,2024-02-09 04:08:56
PM07317,O11632,1705.45,Cash,Stripe,FAILED,NGN,1275.66,2024-04-05 07:39:38,2024-03-19 00:19:32
PM07318,O06481,4683.4,Paypal,,Reversed,USD,455.25,2024-02-13 21:10:27,2024-01-26 06:34:52
PM07319,O10919,5322.16,CRYPTO,Flutterwave,paid,KES,910.16,2024-06-08 23:29:00,2024-09-15 16:01:36
PM07320,O11354,6442.26,Crypto,Paystack,Reversed,ghs,619.18,2024-02-28 14:56:58,2024-12-22 11:17:55
PM07321,O07422,5635.99,TRANSFER,,pending,,1022.19,2024-06-24 02:08:37,2024-12-25 01:53:49
PM07322,O01271,5371.06,Paypal,Paystack,FAILED,,551.62,2024-01-31 15:16:56,2024-12-05 09:30:55
PM07323,O11544,6165.18,,Stripe,failed,GHS,1189.34,2024-05-19 20:00:15,2024-10-18 03:55:07
PM07324,O02564,6231.32,Cash,Flutterwave,Paid,,706.9,2024-11-23 03:25:13,2024-03-22 14:27:15
PM07325,O01247,747,P@yp@l,Stripe,REVERSED,USD,803.08,2024-01-22 03:15:02,2024-07-28 22:14:32
PM07326,O11100,1369,Paypal,,reversed,USD,477.45,2024-04-27 08:03:31,2024-12-11 22:57:36
PM07327,O11695,4143.31,P@yp@l,Stripe,F@iled,ngn,1097.69,2024-08-09 02:35:18,2024-06-13 04:51:40
PM07328,O10898,5161.05,CARD,,failed,KES,1456.35,2024-01-24 19:16:02,2024-04-09 22:07:15
PM07329,O08868,6417.72,card,,,GHS,493.18,2024-09-29 07:15:30,2024-01-25 19:15:10
PM07330,O11155,1609.75,transfer,Stripe,failed,USD,506.39,2024-03-27 05:54:28,2024-01-05 20:18:30
PM07331,O11980,3959.98,Crypto,Stripe,Paid,GHS,656.38,2024-09-02 02:47:58,2024-04-24 14:33:01
PM07332,O10871,1090.66,transfer,Flutterwave,Reversed,KES,984.1,2024-12-06 10:18:56,2024-06-06 11:05:31
PM07333,O05949,828.44,Crypto,Paystack,Pending,USD,677.16,2024-02-22 12:29:06,2024-12-30 10:51:41
PM07334,O10400,1990,C@sh,Paystack,PAID,ngn,1042.09,2024-03-23 12:54:57,2024-07-10 01:52:58
PM07335,O10457,2105.07,Card,Stripe,F@iled,NGN,1441.48,2024-10-18 16:58:04,2024-10-09 20:40:25
PM07336,O07499,6579.11,P@yp@l,Stripe,,USD,1074.67,2024-08-26 22:39:39,2024-04-02 16:43:28
PM07337,O10815,2478.33,,Stripe,failed,USD,313.86,2024-09-17 15:50:34,2024-10-02 02:24:58
PM07338,O08094,1790.36,C@sh,,pending,GHS,693.66,2024-04-15 05:03:24,2024-06-26 09:29:32
PM07339,O03723,451,Tr@nsfer,Flutterwave,Pending,KES,1487.85,2024-12-19 08:52:36,2024-04-03 06:10:03
PM07340,O04727,429.74,Transfer,Paystack,PENDING,USD,316.36,2024-11-13 04:04:12,2024-06-01 15:28:02
PM07341,O10349,2267.64,cash,,paid,KES,1419.46,2024-06-14 13:13:18,2024-03-28 02:02:02
PM07342,O05560,3059.08,PAYPAL,,Failed,KES,608.19,2024-02-01 11:30:24,2024-07-12 19:06:11
PM07343,O11147,1653.88,Transfer,,,USD,1157.52,2024-03-08 20:27:59,2024-09-02 09:40:57
PM07344,O09126,4245.2,Tr@nsfer,,,KES,356.46,2024-06-20 08:44:48,2024-01-30 10:04:40
PM07345,O08409,2469.49,Card,Paystack,PAID,,1201.25,2024-11-06 12:45:03,2024-07-26 11:58:01
PM07346,O10240,5012.89,Transfer,Flutterwave,failed,,574.92,2024-09-08 20:12:18,2024-12-08 02:03:56
PM07347,O05572,4047.16,,,Paid,,876.66,2024-06-24 23:46:14,2024-11-15 00:45:31
PM07348,O10430,1922.51,card,,Pending,ngn,1188.59,2024-07-23 23:40:40,2024-10-07 05:18:59
PM07349,O10598,4011.62,C@rd,Paystack,REVERSED,GHS,481.65,2024-04-02 05:42:54,2024-09-10 19:02:00
PM07350,O03177,4173.63,Tr@nsfer,Flutterwave,paid,USD,566.71,2024-04-05 04:03:17,2024-08-29 23:57:26
PM07351,O08022,336.42,P@yp@l,,Pending,KES,1299.88,2024-02-07 01:51:06,2024-12-06 02:01:10
PM07352,O10945,2518.1,,,Reversed,,755.8,2024-05-13 01:16:16,2024-07-20 21:49:21
PM07353,O10687,89.24,Cash,,PAID,ghs,1309.05,2024-11-01 08:46:51,2024-04-01 05:56:49
PM07354,O10739,3792.25,P@yp@l,,Reversed,,1135.01,2024-09-25 19:23:47,2024-09-12 11:18:49
PM07355,O11176,830.53,P@yp@l,Flutterwave,Pending,KES,399.28,2024-01-02 07:12:09,2024-04-15 08:18:43
PM07356,O10489,5965.31,Cash,Flutterwave,Reversed,USD,1021.2,2024-11-06 22:33:05,2024-04-15 21:17:49
PM07357,O05655,20.62,Transfer,Stripe,,USD,569.5,2024-09-01 21:04:48,2024-12-24 07:19:59
PM07358,O08659,2957.34,C@sh,,Failed,USD,1206.01,2024-06-20 09:53:27,2024-01-21 20:55:28
PM07359,O08288,6343.28,Paypal,,Pending,NGN,1447.82,2024-02-23 20:02:46,2024-07-05 21:29:49
PM07360,O10169,3865.39,Paypal,,Reversed,,1157.44,2024-06-23 13:33:10,2024-08-21 22:14:10
PM07361,O10999,2419.22,Card,,pending,KES,752.61,2024-03-16 07:38:43,2024-08-23 04:09:51
PM07362,O11528,4664.31,transfer,Paystack,PAID,NGN,397.3,2024-01-13 12:02:47,2024-10-13 03:56:21
PM07363,O10003,5174.27,Transfer,Paystack,Failed,GHS,1140.53,2024-05-06 18:51:23,2024-01-29 22:01:53
PM07364,O02970,2013.07,Transfer,,Paid,NGN,1131.34,2024-05-17 22:13:19,2024-09-06 01:25:21
PM07365,O00780,5102.93,Paypal,,failed,GHS,939.57,2024-04-15 03:50:35,2024-08-27 06:50:22
PM07366,O05788,2155.16,,Flutterwave,failed,KES,529.41,2024-09-01 10:22:57,2024-12-27 15:58:45
PM07367,O00418,4738.15,card,Stripe,Paid,USD,981.28,2024-06-16 17:33:39,2024-11-20 21:16:18
PM07368,O10660,428.78,,Paystack,Pending,USD,849.86,2024-01-20 10:38:51,2024-06-06 02:19:07
PM07369,O04111,2370.45,CASH,Paystack,Reversed,GHS,373.06,2024-12-08 03:28:56,2024-07-17 15:18:48
PM07370,O07232,1808.1,card,,Pending,ngn,1449.56,2024-06-03 01:35:13,2024-03-27 06:21:32
PM07371,O11509,5636.57,Paypal,,Paid,NGN,842.05,2024-03-30 13:42:41,2024-06-11 16:10:51
PM07372,O04189,5969.47,,,paid,ngn,949.77,2024-10-29 00:38:13,2024-10-15 01:15:44
PM07373,O02452,6750.69,Crypto,Stripe,pending,NGN,1114.72,2024-02-03 15:54:34,2024-03-01 04:32:53
PM07374,O11338,1857.41,PAYPAL,,,,493.99,2024-12-15 12:09:28,2024-12-11 17:20:06
PM07375,O10455,1135.22,Transfer,,Reversed,USD,1489.02,2024-02-03 22:20:30,2024-06-26 17:50:39
PM07376,O08372,1630.45,Paypal,,PENDING,GHS,1083.87,2024-10-26 11:13:06,2024-02-09 07:25:09
PM07377,O10539,2504.5,CRYPTO,Paystack,failed,USD,690.93,2024-02-25 19:55:08,2024-03-17 20:48:29
PM07378,O03750,738.62,Cash,,PENDING,ngn,773.81,2024-01-02 15:53:07,2024-08-08 18:04:13
PM07379,O11343,2065.13,Card,Stripe,Reversed,,685.7,2024-11-01 04:41:30,2024-11-30 23:36:59
PM07380,O03721,1465.91,Paypal,,Failed,KES,752.51,2024-07-15 22:43:50,2024-10-03 02:51:52
PM07381,O10019,1938.9,,,reversed,NGN,1372.6,2024-06-07 16:36:17,2024-11-10 01:24:50
PM07382,O07848,156.45,card,,paid,KES,601.7,2024-01-30 20:39:49,2024-02-10 05:05:18
PM07383,O04027,5805.48,CARD,Flutterwave,reversed,NGN,937.95,2024-09-09 13:11:02,2024-05-30 08:36:23
PM07384,O10097,6076.42,C@sh,Flutterwave,FAILED,GHS,305.63,2024-12-18 21:50:39,2024-09-08 00:01:32
PM07385,O09588,6382.23,Card,Flutterwave,,USD,622.07,2024-05-22 19:06:19,2024-10-29 09:50:19
PM07386,O01653,1741.2,Crypto,Flutterwave,,USD,311.24,2024-12-31 21:31:53,2024-05-30 15:08:28
PM07387,O02437,708.2,Cash,Stripe,Reversed,USD,984.1,2024-04-04 16:14:48,2024-08-01 01:51:11
PM07388,O01213,2818.16,,,Failed,USD,1088.4,2024-08-13 12:33:46,2024-04-25 15:45:09
PM07389,O10757,2782.38,Paypal,Stripe,Failed,NGN,1178.94,2024-05-20 17:29:21,2024-04-04 16:45:10
PM07390,O10695,4412.06,PAYPAL,,Reversed,kes,324.42,2024-06-08 08:04:29,2024-11-27 02:41:32
PM07391,O11313,5158.19,cash,,Pending,NGN,409.5,2024-08-27 01:36:07,2024-03-15 11:22:15
PM07392,O01810,1498.66,Transfer,,failed,NGN,1134.3,2024-12-13 10:55:38,2024-12-28 15:06:54
PM07393,O01212,622.16,Card,Paystack,Paid,usd,637.98,2024-01-24 15:15:29,2024-01-21 23:35:43
PM07394,O04069,1637.77,Crypto,Paystack,Reversed,KES,592.93,2024-02-07 06:17:45,2024-07-11 13:51:03
PM07395,O02039,5289.09,,Paystack,F@iled,USD,451.24,2024-01-19 17:42:16,2024-08-19 01:37:52
PM07396,O10480,6688.53,CASH,,Reversed,USD,740.89,2024-10-29 19:59:07,2024-12-28 19:59:53
PM07397,O08400,6727.76,C@sh,,pending,USD,945.56,2024-06-08 23:42:50,2024-01-21 16:47:23
PM07398,O03785,3436.19,Transfer,,,NGN,1463.03,2024-08-07 16:33:55,2024-05-20 04:49:23
PM07399,O01189,172.9,crypto,Paystack,Paid,USD,894.77,2024-04-18 06:20:18,2024-02-03 07:30:52
PM07400,O08735,444.76,,Flutterwave,Paid,USD,1165.17,2024-01-01 16:27:16,2024-08-12 23:11:07
PM07401,O11519,6520.31,cash,,,KES,1053.09,2024-03-05 12:18:55,2024-03-10 23:25:56
PM07402,O11742,3447.65,Card,,Pending,,1496.01,2024-11-30 11:23:49,2024-02-08 05:14:15
PM07403,O07386,4500.04,Card,Flutterwave,Pending,KES,690.01,2024-01-19 01:26:50,2024-11-25 05:12:26
PM07404,O11183,100.81,C@rd,Stripe,Pending,KES,1218.52,2024-10-30 11:54:15,2024-03-15 19:15:02
PM07405,O03840,3082,,Stripe,paid,USD,557.33,2024-09-09 04:33:34,2024-10-21 21:55:34
PM07406,O11289,3753.81,Crypto,Paystack,Failed,NGN,1063.75,2024-01-15 19:25:21,2024-01-01 09:37:34
PM07407,O10855,6188.81,CRYPTO,,Reversed,KES,331.31,2024-07-29 12:58:32,2024-09-27 01:05:41
PM07408,O08215,6111.73,Paypal,Flutterwave,Failed,NGN,1344.15,2024-01-13 12:13:48,2024-07-14 04:08:06
PM07409,O09860,2538.54,TRANSFER,Flutterwave,pending,usd,918.46,2024-01-15 23:17:02,2024-04-16 06:14:00
PM07410,O04508,3914.55,crypto,Flutterwave,Reversed,KES,809.08,2024-05-20 02:14:38,2024-12-12 03:14:59
PM07411,O03015,5990.16,C@sh,Stripe,failed,ngn,952.57,2024-12-17 18:55:16,2024-12-05 01:15:50
PM07412,O10389,2038.99,Card,,paid,GHS,1179.53,2024-03-08 01:55:06,2024-03-12 22:35:18
PM07413,O10078,4991.08,,Stripe,Failed,NGN,1259.86,2024-03-28 19:44:46,2024-04-12 23:45:43
PM07414,O06457,4252.39,CARD,Stripe,P@id,ngn,476.5,2024-09-06 20:13:15,2024-05-26 12:07:26
PM07415,O11216,1395.74,Transfer,Stripe,,ngn,1408.72,2024-01-03 17:24:14,2024-09-26 05:24:04
PM07416,O10875,3938.3,Tr@nsfer,,Paid,ghs,513.19,2024-12-30 05:10:02,2024-08-30 05:32:58
PM07417,O10863,3949.34,Transfer,Stripe,Paid,NGN,747.06,2024-11-01 14:13:08,2024-07-02 19:37:46
PM07418,O08573,6760.15,P@yp@l,,Failed,,493.53,2024-07-20 07:43:37,2024-10-31 01:36:59
PM07419,O02354,5165.31,card,Stripe,REVERSED,KES,754.53,2024-08-30 21:07:27,2024-04-23 13:37:29
PM07420,O11407,2831.4,Card,Paystack,FAILED,USD,391.66,2024-02-09 15:09:18,2024-03-06 09:33:32
PM07421,O09998,505.78,,Stripe,F@iled,kes,1407.82,2024-01-08 09:59:33,2024-08-03 01:33:56
PM07422,O00945,2972.29,TRANSFER,,Failed,USD,1251.13,2024-04-16 18:34:16,2024-01-12 04:25:53
PM07423,O11294,3211.79,Paypal,Stripe,Pending,KES,1470.43,2024-03-25 12:29:42,2024-05-02 12:40:51
PM07424,O09499,3334.56,,Flutterwave,Reversed,USD,438.69,2024-07-15 03:04:26,2024-07-13 20:56:22
PM07425,O10256,3294.86,Crypto,,Failed,,909.53,2024-02-29 04:21:25,2024-03-26 21:02:36
PM07426,O06622,4297.21,Paypal,,reversed,,926.04,2024-02-11 14:55:06,2024-05-23 20:34:59
PM07427,O05496,4106.29,transfer,Flutterwave,REVERSED,NGN,1072.08,2024-12-29 21:09:43,2024-01-28 06:57:41
PM07428,O11252,4272.56,TRANSFER,,,NGN,358.17,2024-02-25 08:12:13,2024-12-31 07:40:01
PM07429,O03475,280.4,Transfer,Stripe,,USD,1157.06,2024-06-19 02:58:15,2024-03-18 02:28:57
PM07430,O08926,5103.58,Transfer,,,NGN,443.73,2024-05-19 02:57:09,2024-12-08 20:57:00
PM07431,O10084,6265.82,crypto,Flutterwave,Pending,GHS,1437.96,2024-02-27 00:49:01,2024-07-16 17:15:22
PM07432,O03333,926.01,PAYPAL,Paystack,Reversed,USD,333.97,2024-09-21 04:28:16,2024-07-09 12:04:19
PM07433,O03611,2295.67,Tr@nsfer,Stripe,FAILED,USD,833.33,2024-08-01 14:07:06,2024-07-24 16:52:24
PM07434,O10210,5092.92,crypto,,Reversed,USD,492.75,2024-04-07 13:39:44,2024-03-01 09:55:25
PM07435,O11038,3070.1,Paypal,Flutterwave,Failed,kes,1160.64,2024-02-29 19:11:01,2024-04-02 18:18:47
PM07436,O10980,5803.65,Paypal,,,KES,905.7,2024-01-14 03:28:10,2024-12-03 15:38:20
PM07437,O08355,4290.2,Paypal,,PENDING,KES,366.37,2024-08-29 07:42:46,2024-10-15 09:58:25
PM07438,O08512,1760.37,Transfer,,Reversed,USD,1009.76,2024-07-22 13:07:56,2024-02-15 19:29:27
PM07439,O10369,6207.6,Card,Paystack,Reversed,,624.93,2024-01-11 08:45:44,2024-07-26 18:08:52
PM07440,O00882,2748.11,Card,,Paid,NGN,755.42,2024-07-26 08:36:10,2024-07-18 18:22:56
PM07441,O09795,4862.84,CARD,Stripe,Pending,KES,1145.4,2024-03-22 07:28:54,2024-12-01 03:11:58
PM07442,O11420,3503.46,paypal,Paystack,,usd,898.9,2024-11-22 05:36:39,2024-03-24 02:35:31
PM07443,O06304,1677.57,Transfer,Stripe,Pending,USD,1294.22,2024-06-18 07:10:07,2024-12-28 07:45:08
PM07444,O03625,4005.09,C@sh,,Failed,ngn,1418.88,2024-11-30 22:56:36,2024-11-11 16:11:23
PM07445,O08131,984.09,TRANSFER,Flutterwave,Reversed,usd,1164.9,2024-06-08 12:20:04,2024-07-08 18:15:48
PM07446,O10165,4511.82,CARD,Flutterwave,pending,NGN,1260.05,2024-07-22 01:28:44,2024-12-20 01:33:10
PM07447,O06177,3574.31,Cash,,,NGN,668.88,2024-10-26 14:47:27,2024-04-02 01:29:09
PM07448,O11211,4557.15,transfer,Stripe,Failed,KES,1218.18,2024-09-01 23:34:29,2024-01-07 02:38:14
PM07449,O01446,2050.91,CASH,Flutterwave,Pending,GHS,1195.69,2024-06-19 17:15:45,2024-06-22 07:51:14
PM07450,O10551,854.33,Paypal,Stripe,F@iled,GHS,642.71,2024-10-28 07:55:01,2024-05-07 03:03:09
PM07451,O09790,3501.84,TRANSFER,Flutterwave,Reversed,ngn,665.54,2024-08-26 21:28:23,2024-05-31 15:58:08
PM07452,O03589,6016.66,CASH,Flutterwave,Failed,KES,669.81,2024-02-24 00:49:10,2024-02-10 11:31:28
PM07453,O09439,4879.78,P@yp@l,,Failed,kes,1378.92,2024-09-05 17:46:12,2024-03-19 02:03:24
PM07454,O08938,901.18,CRYPTO,Stripe,,,1315.79,2024-01-18 22:24:47,2024-07-21 01:30:50
PM07455,O05888,1737.32,Card,Paystack,Paid,NGN,1484.67,2024-04-28 12:59:08,2024-06-14 00:42:17
PM07456,O02244,1238.05,,Paystack,pending,NGN,720.74,2024-02-08 00:00:35,2024-03-20 18:51:01
PM07457,O11953,2653.99,CARD,Paystack,Failed,GHS,696.63,2024-03-03 15:04:19,2024-05-17 09:21:54
PM07458,O10380,1988.31,P@yp@l,Flutterwave,Pending,NGN,971.43,2024-06-25 07:04:57,2024-02-10 13:35:56
PM07459,O00849,3858.83,Card,Stripe,Reversed,NGN,1245.9,2024-07-15 20:35:43,2024-06-21 11:28:30
PM07460,O01109,5843.92,Card,,Pending,USD,778.34,2024-01-21 00:10:54,2024-02-11 18:20:42
PM07461,O10573,6111.86,,,Reversed,KES,631.88,2024-07-09 15:19:51,2024-07-08 15:48:50
PM07462,O08524,4147.52,Cash,,PAID,USD,1036.19,2024-11-02 19:08:42,2024-04-12 12:17:08
PM07463,O04659,1988.63,Crypto,Stripe,Reversed,KES,833.11,2024-03-29 10:47:03,2024-09-03 19:05:55
PM07464,O10757,6683.93,Card,Stripe,Pending,NGN,1446.81,2024-05-13 02:17:48,2024-08-18 07:44:05
PM07465,O07933,1206.45,,Paystack,,NGN,989.75,2024-03-16 07:31:12,2024-03-11 05:31:45
PM07466,O10005,1459.03,Card,Stripe,Paid,USD,1010.71,2024-08-03 22:09:30,2024-08-19 11:06:00
PM07467,O02194,5728.39,C@rd,Flutterwave,Pending,NGN,992.7,2024-05-26 00:05:21,2024-08-13 21:13:38
PM07468,O07919,1572.31,card,,Paid,,1123.11,2024-10-25 08:38:10,2024-03-02 14:52:28
PM07469,O10740,2195.6,card,,failed,USD,654.48,2024-05-10 15:45:44,2024-09-19 07:20:54
PM07470,O06501,4096.2,,Stripe,Pending,NGN,739.91,2024-07-02 13:56:18,2024-08-28 19:56:12
PM07471,O10389,4950.51,Paypal,,reversed,usd,1284.19,2024-12-11 21:51:14,2024-05-08 01:19:37
