order_item_id,order_id,product_id,quantity,unit_price,tax,discount_amount,fulfilled_by,created_at,updated_at
OI08951,O00501,P02035,0,2829.85,309.43,44.25,Vendor,2024-06-04 15:35:56,2024-07-18 15:23:22
OI08952,O05865,P02747,1,3860.34,54.98,93.88,,2024-06-12 05:30:14,2024-06-03 03:29:55
OI08953,O01687,P02254,0,2854.38,93.82,227.63,3PL,2024-01-02 08:37:45,2024-07-05 06:23:48
OI08954,O10210,P01704,2,2632.21,297.83,484.55,3PL,2024-01-11 14:37:35,2024-08-30 02:02:07
OI08955,O11319,P00989,2,2725.02,62.06,39.48,3PL,2024-09-03 09:50:10,2024-05-31 22:12:06
OI08956,O03200,P04202,0,670.39,430.16,249.99,Vendor,2024-10-25 01:32:25,2024-07-19 18:35:58
OI08957,O11435,P00595,3,3602.11,21.86,292.58,3PL,2024-01-12 04:13:06,2024-10-26 07:23:01
OI08958,O10032,P02850,2,1085.05,215.69,268.85,Warehouse,2024-12-27 19:19:31,2024-02-08 23:52:04
OI08959,O11791,P00712,2,2493.73,426.18,316.39,3PL,2024-12-18 04:40:32,2024-08-01 05:35:14
OI08960,O11703,P00752,3,4878.69,274.29,225,VENDOR,2024-01-31 00:07:35,2024-03-06 21:56:44
OI08961,O10604,P02051,0,3850.18,273.8,410.71,vendor,2024-06-27 12:12:09,2024-07-28 21:43:25
OI08962,O03505,P04945,1,88.73,278.24,188.4,,2024-06-14 19:02:24,2024-12-17 12:35:57
OI08963,O11232,P01830,1,4157.27,308.56,487.63,Vendor,2024-05-20 20:00:06,2024-05-24 17:18:12
OI08964,O01279,P00028,2,280.14,13.07,71.26,3pl,2024-10-07 05:16:44,2024-08-20 01:16:00
OI08965,O04629,P01247,3,3780.37,491.27,382.21,W@rehouse,2024-10-19 06:57:10,2024-02-23 16:22:08
OI08966,O10221,P04012,1,3424.02,64.27,248.53,,2024-08-23 21:45:18,2024-04-03 11:52:58
OI08967,O11837,P00916,1,192.42,380.31,359.06,Warehouse,2024-12-12 15:38:39,2024-02-19 11:27:23
OI08968,O10124,P01322,0,1052.25,151.78,206.49,WAREHOUSE,2024-08-29 22:52:23,2024-03-13 23:54:22
OI08969,O11689,P03542,0,4061.01,161.65,241.14,,2024-08-25 03:08:51,2024-10-07 00:01:40
OI08970,O10821,P00782,3,2159.13,417.99,218.97,3PL,2024-05-26 16:06:23,2024-09-26 00:47:36
OI08971,O10828,P02741,2,3335.55,196.54,41.86,3PL,2024-11-07 01:20:01,2024-07-09 23:55:29
OI08972,O11462,P04546,0,3336.89,437.62,383.88,3PL,2024-11-30 08:45:11,2024-04-18 11:12:41
OI08973,O07778,P03978,,2719.7,340.66,218.12,W@rehouse,2024-01-28 01:48:57,2024-10-04 13:53:37
OI08974,O10230,P04275,1,1152.3,407.66,237.14,VENDOR,2024-02-17 22:36:55,2024-09-02 11:43:03
OI08975,O09702,P04725,,3193.04,434.89,225.26,3PL,2024-01-05 04:33:58,2024-03-17 13:31:22
OI08976,O11299,P02759,1,4575.09,218.29,237.78,3PL,2024-05-01 00:16:04,2024-03-01 11:31:43
OI08977,O10718,P03835,0,1757.37,17.53,424.6,Vendor,2024-04-25 20:43:42,2024-11-04 13:11:06
OI08978,O02523,P01917,0,375.57,380.03,208.2,Warehouse,2024-11-05 00:30:48,2024-12-11 18:22:51
OI08979,O01108,P01562,1,4929.97,196.82,300.39,,2024-08-28 05:38:22,2024-02-02 00:12:52
OI08980,O11443,P03069,,484.67,274.88,63.19,Vendor,2024-01-28 05:02:36,2024-04-02 22:07:36
OI08981,O11235,P04392,1,3299.4,335.84,290.68,Vendor,2024-04-15 03:30:37,2024-01-07 06:10:33
OI08982,O08985,P03281,0,789.26,497.55,199.54,Warehouse,2024-06-11 00:38:00,2024-07-02 18:03:54
OI08983,O11443,P00361,,3686.44,371.66,200.2,,2024-03-18 13:30:34,2024-05-12 05:36:45
OI08984,O03872,P02001,1,3572.37,239.58,139.96,3PL,2024-09-08 18:16:14,2024-09-14 03:21:29
OI08985,O05449,P04864,2,1036.18,19.52,229.59,3pl,2024-08-10 16:01:47,2024-01-25 13:01:34
OI08986,O07958,P00682,3,595.68,193.34,10.85,,2024-03-27 06:13:32,2024-01-11 08:11:36
OI08987,O10122,P00056,,3831.04,361.38,160.26,3PL,2024-07-03 14:33:18,2024-01-27 15:56:26
OI08988,O10918,P01717,1,1427.49,91.86,280.57,3PL,2024-12-24 17:54:19,2024-04-02 06:59:58
OI08989,O11235,P03507,1,4140.81,358.45,43.89,W@rehouse,2024-06-06 00:37:52,2024-05-24 04:58:18
OI08990,O09368,P01648,2,1645.39,441.14,185.9,Vendor,2024-03-30 08:46:10,2024-04-08 00:38:02
OI08991,O10249,P01025,1,804.45,348.73,261.15,WAREHOUSE,2024-08-07 04:30:09,2024-09-14 08:17:34
OI08992,O10939,P01424,3,3157.38,190.42,6.66,3PL,2024-10-14 05:27:27,2024-06-04 08:20:58
OI08993,O10078,P01201,3,3329.44,199.11,316.19,Vendor,2024-09-18 03:11:18,2024-08-08 01:37:42
OI08994,O01584,P04888,0,845.65,285.69,184.16,,2024-12-17 22:58:09,2024-05-14 20:33:52
OI08995,O09895,P03985,2,4405.77,72.19,285.62,warehouse,2024-11-07 00:22:02,2024-01-30 14:02:06
OI08996,O11357,P04824,1,398.19,111.99,322.24,Warehouse,2024-01-14 00:42:10,2024-07-02 13:33:41
OI08997,O11846,P04732,2,2853.62,480.12,84.51,Vendor,2024-08-04 22:23:25,2024-12-01 17:03:29
OI08998,O11221,P01800,3,656.03,21.09,493.43,warehouse,2024-11-28 16:59:11,2024-09-08 18:43:13
OI08999,O00495,P02574,2,520.94,61.64,160.5,Vendor,2024-03-19 13:49:50,2024-01-14 05:17:05
OI09000,O02843,P02356,,2819.25,439.41,180.35,,2024-02-02 21:06:57,2024-05-11 16:48:14
OI09001,O11491,P03004,0,3945.34,354.96,109.28,Vendor,2024-02-22 22:50:06,2024-12-14 08:58:48
OI09002,O11010,P02675,1,3659.38,21.25,170.3,3PL,2024-03-09 03:47:30,2024-04-05 12:21:59
OI09003,O04390,P04492,1,1756.8,170.58,71.85,vendor,2024-01-13 08:30:01,2024-05-11 04:48:55
OI09004,O03035,P03897,3,32.33,195.84,250.9,3PL,2024-11-21 20:07:26,2024-06-19 17:38:23
OI09005,O09188,P01164,0,3037.8,311.92,327.03,vendor,2024-06-27 11:30:22,2024-12-24 21:02:33
OI09006,O01770,P04637,1,4409.25,185.38,253.91,3PL,2024-06-17 19:52:43,2024-02-02 05:13:23
OI09007,O08976,P04800,1,2682.43,64.33,358.83,Vendor,2024-04-22 09:01:34,2024-06-09 22:08:29
OI09008,O09889,P03579,0,4128,478.81,64.35,,2024-08-16 10:22:57,2024-04-26 04:24:59
OI09009,O05766,P03858,3,4428.23,142.53,334.44,Vendor,2024-05-28 06:36:51,2024-01-14 09:29:45
OI09010,O09412,P00535,3,2046.61,50.36,264.2,,2024-02-10 04:22:19,2024-05-27 09:26:55
OI09011,O08704,P02829,2,535.36,272.29,390.75,WAREHOUSE,2024-05-05 03:04:23,2024-10-04 04:53:59
OI09012,O06411,P02085,1,3435.9,11.07,468.95,3PL,2024-12-25 10:26:22,2024-11-30 13:26:15
OI09013,O10964,P04115,1,1375.78,211.19,412.45,Vendor,2024-02-15 11:22:55,2024-06-22 20:04:30
OI09014,O05333,P03173,1,1164.76,315.58,90.22,,2024-11-22 13:11:09,2024-09-16 02:57:54
OI09015,O03094,P00201,,4389.02,339.67,240.31,,2024-10-28 14:50:14,2024-07-29 15:15:35
OI09016,O05833,P01776,3,431.49,101.65,407.33,Vendor,2024-09-28 14:42:25,2024-05-05 07:15:03
OI09017,O00986,P03843,0,3776.69,301.31,81.53,,2024-05-22 15:25:47,2024-12-13 20:34:32
OI09018,O02632,P00978,2,1727.14,78.01,174.44,vendor,2024-12-26 05:26:40,2024-06-16 13:03:40
OI09019,O04231,P04926,,2886.9,323.06,209.23,3PL,2024-04-13 01:55:24,2024-12-02 12:02:21
OI09020,O05583,P04270,3,2961.4,451.71,417.91,3PL,2024-01-27 04:54:51,2024-02-20 01:35:33
OI09021,O10557,P01888,0,913.55,215.65,395.41,3PL,2024-09-21 13:23:44,2024-11-01 16:53:24
OI09022,O10333,P01745,1,728.42,369.8,243.5,Vendor,2024-03-17 05:56:51,2024-11-29 04:33:11
OI09023,O10122,P02953,1,2543.09,232.94,73.16,Vendor,2024-11-16 15:49:38,2024-02-03 19:47:25
OI09024,O11027,P00444,1,1400.45,92.56,111.89,Vendor,2024-05-24 22:31:19,2024-12-30 00:03:58
OI09025,O00146,P00706,1,3750.9,401.98,423.47,3PL,2024-04-20 20:28:09,2024-10-25 02:08:48
OI09026,O11756,P04370,0,3416.13,13.1,424.43,Vendor,2024-12-14 07:34:14,2024-09-06 08:46:08
OI09027,O01275,P00570,3,2310.65,271.29,15.22,3PL,2024-03-11 04:05:15,2024-06-18 01:26:10
OI09028,O11036,P04376,2,3914.58,479.37,31.32,3PL,2024-04-22 14:44:39,2024-08-30 01:10:12
OI09029,O10139,P04496,1,4244.24,115.98,381.33,3PL,2024-03-31 01:08:39,2024-11-12 10:38:46
OI09030,O11258,P02543,1,3960.29,58.15,430.73,Warehouse,2024-11-18 05:01:32,2024-07-29 16:45:11
OI09031,O09457,P01247,,3566.17,135.5,193.07,Vendor,2024-08-15 06:06:45,2024-12-04 12:35:06
OI09032,O10840,P01890,3,2323.25,254.84,296.64,3PL,2024-04-02 03:23:16,2024-12-13 01:40:01
OI09033,O05378,P01246,3,2232.19,189.7,308.2,WAREHOUSE,2024-03-10 19:19:25,2024-01-31 01:19:56
OI09034,O10321,P02989,0,3225.75,318.95,5.39,,2024-10-30 20:43:06,2024-08-28 12:15:21
OI09035,O11424,P02648,0,4824.24,308.22,404.41,3PL,2024-09-26 12:58:47,2024-08-29 13:03:10
OI09036,O07749,P02483,1,1741.26,393.53,139.85,,2024-05-12 02:21:13,2024-06-22 17:21:02
OI09037,O08360,P00681,1,3306.48,485.84,233.04,,2024-10-09 09:32:07,2024-06-08 08:01:23
OI09038,O10177,P00370,2,1447.46,194.89,159.97,,2024-05-28 10:52:45,2024-07-15 11:01:28
OI09039,O09648,P03166,1,1706.13,392.01,255.13,warehouse,2024-05-18 22:02:53,2024-06-18 00:35:35
OI09040,O10809,P03508,1,2075.76,107.97,256.57,Warehouse,2024-05-02 14:44:56,2024-09-08 00:36:10
OI09041,O04794,P00269,2,3693.34,125.43,141.1,Warehouse,2024-11-27 05:43:35,2024-09-11 17:03:24
OI09042,O01658,P02348,0,2898.77,65.62,313.07,3PL,2024-08-17 09:16:53,2024-12-25 20:18:52
OI09043,O10906,P04529,3,1445.71,74.73,79.67,vendor,2024-08-07 17:43:58,2024-10-18 08:50:58
OI09044,O10759,P04744,1,3677.99,135.67,218.93,3PL,2024-07-28 06:35:06,2024-12-03 03:06:46
OI09045,O10752,P00881,3,474.68,212.97,230.37,Warehouse,2024-02-29 16:30:07,2024-04-12 07:47:28
OI09046,O01399,P01855,2,3779.24,16.31,25.59,3PL,2024-05-27 05:18:16,2024-10-18 23:50:00
OI09047,O11074,P00020,2,3022.68,122.4,219.5,3PL,2024-02-28 10:13:20,2024-06-14 23:15:34
OI09048,O05105,P02629,3,3038.37,119.87,336.61,3pl,2024-12-12 22:44:22,2024-09-26 12:19:59
OI09049,O11859,P03092,1,3701.66,301.63,411.23,3PL,2024-06-16 05:25:23,2024-12-29 20:21:54
OI09050,O00876,P01822,3,979.52,70.73,457.84,WAREHOUSE,2024-10-06 04:29:08,2024-05-03 18:07:21
OI09051,O10749,P00847,1,2609.79,248.43,360.97,3PL,2024-07-09 13:23:23,2024-01-14 17:07:30
OI09052,O11291,P01838,2,177.83,162.33,481.44,warehouse,2024-11-30 15:32:14,2024-10-30 13:50:40
OI09053,O02909,P01307,2,2158.38,415.66,74.86,,2024-06-27 22:24:30,2024-08-25 19:12:52
OI09054,O05142,P01825,3,4477.58,262.73,139.68,,2024-08-03 06:26:24,2024-03-24 21:15:33
OI09055,O11789,P00609,2,2716.01,369.29,354.68,3PL,2024-09-17 09:55:20,2024-08-15 20:44:42
OI09056,O01653,P00012,3,240.98,355.23,312.18,3PL,2024-07-27 21:11:48,2024-08-15 08:16:16
OI09057,O07757,P03416,1,591.33,147.68,69.66,Vendor,2024-01-07 03:15:50,2024-06-06 18:49:17
OI09058,O08187,P03928,1,4774.64,249.84,409.5,WAREHOUSE,2024-07-29 17:50:38,2024-10-21 02:59:30
OI09059,O11791,P03815,3,169.75,281.11,168.86,3PL,2024-05-07 14:35:24,2024-04-28 14:34:21
OI09060,O08286,P03125,2,286.12,122.69,295.33,Vendor,2024-10-18 05:12:16,2024-05-18 22:37:35
OI09061,O07694,P04949,1,4669.76,418.95,267.93,3PL,2024-12-25 12:12:56,2024-07-13 21:38:30
OI09062,O10853,P02156,,4516.47,239.83,293.57,Vendor,2024-09-20 21:18:43,2024-07-25 13:07:36
OI09063,O01791,P00198,0,36.38,175.59,2.44,VENDOR,2024-11-01 22:42:52,2024-02-02 21:09:15
OI09064,O10961,P04993,3,2183.02,114.58,132.03,Vendor,2024-01-03 23:22:28,2024-08-06 12:30:36
OI09065,O07711,P00163,1,3658.69,261.64,137.77,Vendor,2024-04-19 02:43:28,2024-10-27 20:33:26
OI09066,O04656,P04342,,860,262.8,432.91,3PL,2024-12-18 16:04:00,2024-07-06 04:01:56
OI09067,O08335,P04011,3,2957.9,1.69,281.39,3PL,2024-05-28 08:03:02,2024-12-27 08:48:30
OI09068,O11823,P03902,0,1483.01,451.96,177.52,Warehouse,2024-10-18 05:43:45,2024-11-11 23:02:40
OI09069,O01346,P04015,2,1364.17,347.11,391.47,3pl,2024-04-06 07:11:28,2024-09-26 00:31:45
OI09070,O10227,P01071,,3260.82,494.44,445.63,3PL,2024-12-18 04:49:30,2024-12-19 09:31:23
OI09071,O08171,P03461,,4407.99,296.31,229.46,,2024-11-04 08:56:49,2024-01-15 18:14:35
OI09072,O11910,P04036,0,4452.94,98.8,72.43,3PL,2024-06-26 18:33:33,2024-04-08 15:12:29
OI09073,O10711,P00522,0,4018.29,273.3,237.01,,2024-04-25 17:42:23,2024-09-07 06:14:15
OI09074,O10746,P01219,1,611.6,251.1,456.7,VENDOR,2024-02-01 17:52:50,2024-04-28 11:30:02
OI09075,O01334,P00323,0,2228.44,33.6,320.59,Warehouse,2024-04-12 02:05:54,2024-08-09 10:58:44
OI09076,O11248,P01895,1,1158.11,438.69,124.17,3PL,2024-12-07 23:38:12,2024-08-06 10:58:10
OI09077,O11268,P03824,0,1870.67,223.09,410.21,Vendor,2024-12-11 03:35:38,2024-04-08 05:03:57
OI09078,O11434,P04975,1,2566.12,328.74,378.99,WAREHOUSE,2024-12-12 15:54:28,2024-07-16 17:04:12
OI09079,O10371,P04303,1,2963.43,266.14,354.52,Vendor,2024-04-25 23:06:51,2024-09-25 21:16:10
OI09080,O06600,P01159,1,3637.51,416.27,360.95,3PL,2024-11-21 07:18:37,2024-12-08 10:32:42
OI09081,O10064,P02290,1,3457.04,153.28,110.9,WAREHOUSE,2024-11-14 13:04:15,2024-02-05 23:41:35
OI09082,O10647,P02190,3,2120.85,307.66,340.02,warehouse,2024-02-07 04:30:59,2024-12-17 00:41:01
OI09083,O10954,P00956,,820.8,38.97,441.31,Warehouse,2024-04-25 23:57:44,2024-03-09 03:36:37
OI09084,O11994,P04660,,2552.58,341.57,143.69,Warehouse,2024-11-10 07:18:27,2024-07-23 17:45:44
OI09085,O10693,P00429,2,1234.6,474.93,332.18,vendor,2024-06-26 11:41:08,2024-11-05 17:06:17
OI09086,O08978,P03323,,2391.9,177.41,399.84,VENDOR,2024-01-07 19:03:42,2024-06-22 17:22:17
OI09087,O02240,P00594,0,1772.05,249.21,337.98,3PL,2024-01-07 20:44:37,2024-12-01 06:07:30
OI09088,O10641,P04213,3,4628.73,281.12,220.75,W@rehouse,2024-04-09 21:20:01,2024-07-05 23:19:52
OI09089,O04722,P04615,2,1310.03,152.81,167.02,Vendor,2024-07-16 03:31:38,2024-05-05 05:02:48
OI09090,O10977,P01354,1,1868.38,451.32,430.07,,2024-05-13 16:57:26,2024-08-14 17:47:58
OI09091,O11605,P02329,,3863,104.45,206.14,3PL,2024-08-17 13:07:14,2024-09-30 18:32:52
OI09092,O01342,P02187,3,65.33,22.81,273.08,Warehouse,2024-07-18 15:05:18,2024-12-22 21:11:04
OI09093,O00030,P03057,,877.85,441.77,442.91,Vendor,2024-03-21 00:26:35,2024-04-18 16:21:32
OI09094,O11528,P03119,2,3650.64,465.83,146.08,Warehouse,2024-01-19 22:55:41,2024-02-11 12:07:59
OI09095,O06636,P01687,0,3066.32,58.36,268.37,Vendor,2024-05-27 01:33:07,2024-12-17 09:35:12
OI09096,O00737,P00282,3,2954.61,475.55,340.5,Vendor,2024-08-12 12:32:59,2024-04-24 13:49:41
OI09097,O11965,P03887,1,4378.24,102.94,238.09,3PL,2024-01-09 18:17:49,2024-06-23 00:59:31
OI09098,O11955,P02735,,3720.11,38.7,417.73,VENDOR,2024-10-21 03:30:12,2024-04-24 07:02:43
OI09099,O10247,P03616,,1294.88,28.43,136.24,warehouse,2024-01-07 16:14:26,2024-02-24 03:39:35
OI09100,O10064,P01027,2,382.29,420.5,286.86,Warehouse,2024-06-04 12:52:18,2024-02-13 03:55:36
OI09101,O11168,P03017,1,372.61,40.65,266.84,3PL,2024-04-14 19:06:23,2024-07-09 21:59:30
OI09102,O11604,P03764,2,4526.32,417.98,310.67,Warehouse,2024-12-12 20:19:09,2024-06-28 09:40:32
OI09103,O07355,P01587,3,3647.95,263.18,171.05,3PL,2024-04-29 04:28:47,2024-05-27 21:35:28
OI09104,O02145,P02003,1,554.75,91.71,101.63,3PL,2024-05-01 13:12:37,2024-02-06 21:06:06
OI09105,O05494,P00981,1,3664.48,216.39,424.33,3PL,2024-02-06 12:42:28,2024-10-23 08:59:29
OI09106,O11879,P04707,1,4520.38,295.2,332.84,3PL,2024-10-28 03:08:04,2024-02-07 07:16:29
OI09107,O10413,P01410,3,3813.82,0.42,144.62,Warehouse,2024-05-14 00:54:35,2024-02-26 02:01:11
OI09108,O11886,P00472,1,2436.27,20.9,101.69,Warehouse,2024-02-20 05:58:50,2024-03-09 06:18:40
OI09109,O11132,P00798,1,2807.16,154.76,485.93,Warehouse,2024-01-20 13:00:20,2024-12-21 00:44:52
OI09110,O10555,P01159,1,3446.75,263.47,170.07,3PL,2024-04-05 10:39:45,2024-07-17 18:53:09
OI09111,O02545,P04356,3,4394.14,209.49,110.55,,2024-02-04 13:33:01,2024-03-05 02:40:24
OI09112,O11092,P01263,2,434.31,342.51,393.13,3PL,2024-01-01 22:14:17,2024-06-18 13:19:02
OI09113,O07102,P02571,3,3822.62,194.21,412.6,,2024-09-26 15:49:57,2024-03-12 23:40:10
OI09114,O10404,P01657,3,2333.7,82.64,403.84,Vendor,2024-08-04 14:59:50,2024-06-22 22:16:03
OI09115,O04383,P01030,3,4474.21,183.35,428.54,WAREHOUSE,2024-03-21 13:22:38,2024-08-09 13:41:49
OI09116,O05233,P02043,2,3020.66,110.35,331.98,Vendor,2024-11-22 03:08:36,2024-10-04 17:46:23
OI09117,O00463,P01815,1,1311.7,441.69,322.13,WAREHOUSE,2024-06-25 18:38:53,2024-02-07 09:03:54
OI09118,O10732,P01519,,3871.92,412.59,408.29,3PL,2024-06-30 05:30:07,2024-08-07 16:19:33
OI09119,O11479,P02868,,3695.69,45.13,417.78,Vendor,2024-12-10 16:31:31,2024-09-03 09:09:28
OI09120,O11840,P02551,0,2356.24,428.7,376.35,3pl,2024-05-04 23:14:36,2024-05-08 11:52:05
OI09121,O08788,P03505,1,520.83,225.17,442.87,vendor,2024-03-01 08:50:46,2024-08-11 11:48:32
OI09122,O11165,P00016,,3624.57,135.41,360.39,Warehouse,2024-09-19 10:31:35,2024-09-19 15:11:51
OI09123,O08955,P03608,1,4069.36,370.26,98.03,3PL,2024-09-22 10:15:46,2024-07-24 18:58:02
OI09124,O11442,P04127,0,2939.13,73.25,497.99,3pl,2024-03-04 21:55:33,2024-07-28 16:47:12
OI09125,O11087,P01764,0,2595,63.12,128.84,Warehouse,2024-10-15 16:32:13,2024-05-02 04:01:00
OI09126,O00153,P02783,,4710.95,172.14,112.88,Vendor,2024-02-01 12:41:27,2024-10-11 10:14:04
OI09127,O11336,P00994,2,3641.36,228.89,50.91,Warehouse,2024-06-24 17:08:26,2024-04-09 21:50:23
OI09128,O00588,P03612,2,3541.93,402.91,319.2,Warehouse,2024-02-16 02:59:16,2024-10-16 03:01:00
OI09129,O10966,P04647,1,4020.52,352.64,158.39,Warehouse,2024-11-05 13:22:24,2024-08-09 10:38:01
OI09130,O11345,P01666,1,4487.8,215.75,46.61,3PL,2024-06-17 02:30:07,2024-09-22 05:01:25
OI09131,O11104,P04218,0,4679.01,245.42,206.16,3pl,2024-08-23 13:05:19,2024-02-21 14:08:16
OI09132,O11801,P00548,,2176.2,355.86,350,Vendor,2024-02-11 02:59:26,2024-08-13 08:20:34
OI09133,O11779,P00314,0,3355.72,251.09,98.19,3PL,2024-08-29 03:18:05,2024-11-03 00:29:50
OI09134,O10256,P03746,,4424.89,360.68,319.62,,2024-09-02 01:20:13,2024-11-11 05:34:36
OI09135,O05108,P03858,2,4409.11,444.81,428.25,Vendor,2024-03-24 20:31:00,2024-06-30 10:54:00
OI09136,O01344,P03189,2,278.21,220.26,280.85,WAREHOUSE,2024-03-04 06:13:16,2024-11-05 19:03:30
OI09137,O01846,P02108,0,3596.21,289.53,277.18,3PL,2024-09-24 03:41:50,2024-03-09 14:02:50
OI09138,O02288,P04154,3,871.95,64.21,1.72,3pl,2024-08-05 17:12:11,2024-09-07 11:40:09
OI09139,O10410,P03392,1,3891.65,250.82,198.06,WAREHOUSE,2024-04-23 22:13:15,2024-06-20 16:35:13
OI09140,O04594,P00845,2,4522.27,344.67,346,3PL,2024-08-15 12:31:56,2024-10-08 12:20:42
OI09141,O00084,P01108,0,1210.77,320.75,150.16,Warehouse,2024-08-30 08:54:10,2024-11-13 07:19:05
OI09142,O11803,P01183,1,184.3,147.34,143.58,3PL,2024-09-10 22:42:46,2024-03-21 07:06:04
OI09143,O11316,P03891,1,2757.69,148.61,65.59,,2024-07-19 07:16:46,2024-06-01 07:48:18
OI09144,O00174,P04986,1,2508.57,41.52,271.33,WAREHOUSE,2024-01-16 19:50:50,2024-11-20 17:23:46
OI09145,O05493,P03537,0,4699.06,189.77,347.1,VENDOR,2024-11-14 00:00:52,2024-11-11 06:21:36
OI09146,O03906,P04709,2,2142.91,73.04,18.26,,2024-12-28 21:06:28,2024-07-13 07:00:19
OI09147,O10369,P02828,2,2034.22,347.48,162.68,3PL,2024-04-23 09:31:34,2024-11-09 18:44:31
OI09148,O04465,P00294,,4228.25,337.96,210.47,Vendor,2024-10-10 17:37:22,2024-04-09 09:10:40
OI09149,O06768,P00634,1,4488.68,295.56,141.5,warehouse,2024-02-11 21:47:33,2024-04-09 01:22:24
OI09150,O11745,P03327,0,2784.02,368.31,73.13,vendor,2024-03-12 12:54:54,2024-11-27 16:00:36
OI09151,O00310,P03873,0,2281.67,319.07,56.98,,2024-02-23 04:40:40,2024-04-07 08:58:46
OI09152,O03097,P02122,0,4624.21,421.82,497.7,3PL,2024-07-26 03:21:19,2024-12-06 08:16:20
OI09153,O01422,P01520,3,182.46,200.5,435.85,3PL,2024-08-16 19:36:52,2024-05-31 07:56:10
OI09154,O10188,P01791,,370.85,109.92,93.75,3PL,2024-06-16 04:16:12,2024-03-26 04:32:20
OI09155,O03828,P02492,1,3018.59,371.64,326.68,Warehouse,2024-11-29 22:25:33,2024-02-23 22:05:50
OI09156,O00207,P01384,1,2562.61,388.8,169.36,3PL,2024-08-14 07:16:55,2024-10-24 06:44:54
OI09157,O11093,P00637,1,253.1,10.59,486,warehouse,2024-03-28 03:06:49,2024-07-25 08:43:14
OI09158,O10025,P04350,,1853.49,97.31,172.79,warehouse,2024-08-19 04:28:43,2024-07-13 22:59:16
OI09159,O11353,P04416,1,2425.69,204.4,271.45,Vendor,2024-03-17 21:32:45,2024-02-15 07:20:54
OI09160,O00154,P03475,,3555.44,79.97,402.49,vendor,2024-06-05 00:32:29,2024-08-13 19:40:27
OI09161,O11684,P00345,1,1780.62,402.1,284.28,,2024-07-31 17:33:47,2024-10-20 07:43:28
OI09162,O10984,P04931,,2416.63,249.97,339.82,Vendor,2024-09-17 08:49:46,2024-04-13 20:49:19
OI09163,O10587,P00647,0,2991.65,38.8,83.39,,2024-12-09 20:52:42,2024-12-07 11:57:17
OI09164,O06831,P00331,3,2462.87,307.2,212.42,3PL,2024-06-01 07:53:21,2024-10-09 00:27:38
OI09165,O11445,P04324,,127.79,361.85,50.38,VENDOR,2024-05-03 05:57:25,2024-09-27 17:16:53
OI09166,O05732,P03803,3,1280.32,311.41,348.87,Vendor,2024-09-29 14:15:22,2024-03-30 20:47:05
OI09167,O07474,P03049,3,147.29,239.63,228.67,,2024-07-10 10:42:30,2024-09-05 23:37:27
OI09168,O01726,P01263,1,1143.67,169.9,349.42,Warehouse,2024-03-10 11:03:07,2024-04-04 04:48:37
OI09169,O11864,P04074,,605.4,27.9,327.4,Vendor,2024-01-31 05:39:12,2024-07-24 13:05:09
OI09170,O01583,P01345,0,4119.52,35.2,278.06,Vendor,2024-05-22 19:31:16,2024-03-05 18:11:34
OI09171,O00361,P00513,1,4581.07,14.95,269.92,Vendor,2024-12-09 06:32:06,2024-02-09 03:27:28
OI09172,O11674,P04730,0,3254.63,499.27,301.13,3PL,2024-07-13 17:12:40,2024-07-25 10:01:47
OI09173,O10377,P00651,,4941.6,385.16,397.5,Warehouse,2024-07-06 23:55:10,2024-11-07 12:23:41
OI09174,O10304,P00236,2,1948.22,241.27,202.53,3PL,2024-04-24 07:00:07,2024-07-03 06:59:59
OI09175,O11354,P02910,,4778.72,390.88,137.99,,2024-08-06 15:35:49,2024-08-07 13:11:31
OI09176,O11833,P00814,1,4178.14,382.63,455.53,vendor,2024-05-06 21:32:36,2024-11-01 12:28:13
OI09177,O11471,P04095,0,3919.2,71.39,298.42,Warehouse,2024-07-23 21:34:23,2024-12-12 07:32:43
OI09178,O06365,P00484,3,2166.19,230.8,175.58,Vendor,2024-09-17 06:06:35,2024-12-14 11:43:28
OI09179,O07267,P04857,1,3819.42,125.52,5.98,,2024-09-12 05:40:06,2024-11-09 17:12:13
OI09180,O11423,P02141,2,933.85,3.63,1.39,3PL,2024-08-28 21:17:47,2024-10-22 18:51:38
OI09181,O10454,P00034,1,3024.54,310.28,378.53,Warehouse,2024-10-07 17:14:03,2024-02-07 23:31:26
OI09182,O03380,P03718,2,114.39,288.14,180.59,vendor,2024-03-04 15:11:53,2024-04-21 16:07:26
OI09183,O11819,P00396,,1636.76,444.88,149.78,3PL,2024-10-29 18:34:18,2024-07-31 13:08:21
OI09184,O05389,P00368,2,2321.51,181.46,340.31,Vendor,2024-12-12 20:00:28,2024-12-19 10:10:54
OI09185,O04907,P00340,0,1916.49,439.88,232.47,Warehouse,2024-03-12 19:31:50,2024-08-14 17:12:37
OI09186,O10361,P02508,1,3190.16,394.57,140.4,3PL,2024-04-13 05:30:20,2024-11-22 21:36:45
OI09187,O00979,P03490,,449.06,171.12,63.03,VENDOR,2024-12-22 15:29:59,2024-07-24 00:21:04
OI09188,O08068,P01789,3,3934.58,257.26,431.53,3PL,2024-07-19 13:59:17,2024-07-28 05:20:04
OI09189,O11275,P02077,0,1763.58,244.55,91.94,3PL,2024-11-08 21:17:39,2024-09-16 23:59:44
OI09190,O11642,P03216,1,3774.02,132.29,8.01,3PL,2024-09-02 09:39:39,2024-09-30 23:40:46
